	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,286	7,758	6,977		1,758	1,766	1,761	
영업이익	54	983	711		210	202	136	
영업이익(발표기준)	54	983	711		210	202	136	
세전계속사업이익	130	1,031	776		229	222	131	
당기순이익	50	787	614		183	175	107	
당기순이익(지배)	50	787	614		183	175	107	
당기순이익(비지배)	0							
자산총계	7,669	8,124	8,482		8,312	8,409	8,482	
부채총계	3,061	2,789	2,634		2,712	2,635	2,634	
자본총계	4,608	5,335	5,849		5,599	5,774	5,849	
자본총계(지배)	4,607	5,335	5,849		5,599	5,774	5,849	
자본총계(비지배)	1							
자본금	448	448	448		448	448	448	
영업활동현금흐름	-2	1,462	1,104		172	384	291	
투자활동현금흐름	-471	-618	-843		-179	-318	-58	
재무활동현금흐름	446	-452	-198		-58	-2	-62	
CAPEX	628	602	819		185	186	169	
FCF	-630	860	284		-14	198	123	
이자발생부채	1,971	1,562	1,483		1,536	1,535	1,483	
영업이익률	0.74	12.67	10.19		11.92	11.45	7.71	
순이익률	0.69	10.14	8.81		10.40	9.89	6.07	
ROE(%)	1.09	15.83	10.99		13.40	12.48	10.99	
ROA(%)	0.67	9.96	7.40		8.68	8.34	7.40	
부채비율	66.44	52.26	45.03		48.44	45.63	45.03	
자본유보율	928.62	1,091.01	1,205.67		1,149.99	1,188.93	1,205.67	
EPS(원)	561	8,785	6,860		2,042	1,950	1,193	
PER(배)	32.46	3.57	4.37		4.87	3.89	4.37	
BPS(원)	51,433	59,569	65,302		62,518	64,465	65,302	
PBR(배)	0.35	0.53	0.46		0.62	0.46	0.46	
현금DPS(원)	450		600		0	0	600	
현금배당수익률	2.47		2.00					
현금배당성향(%)	80.25	8.54	8.75		0.00	0.00	50.30	
발행주식수(보통주)	8,956,502	8,956,502	8,956,502		8,956,502	8,956,502	8,956,502	
