	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	11,670	10,797	10,308		2,639	2,553	2,605	
영업이익	51	86	4		6	-9	-6	
영업이익(발표기준)	51	86	4		6	-9	-6	
세전계속사업이익	100	77	390		275	-19	63	
당기순이익	50	20	292		201	-14	52	
당기순이익(지배)	50	20	292		201	-14	52	
당기순이익(비지배)								
자산총계	10,357	10,527	10,564		10,972	10,700	10,564	
부채총계	1,407	1,638	1,441		1,838	1,580	1,441	
자본총계	8,950	8,888	9,122		9,134	9,120	9,122	
자본총계(지배)	8,950	8,888	9,122		9,134	9,120	9,122	
자본총계(비지배)								
자본금	44	44	44		44	44	44	
영업활동현금흐름	120	426	-111		111	-51	-121	
투자활동현금흐름	-241	-458	121		347	-143	175	
재무활동현금흐름	-9	-9	-103		-42	-22	-16	
CAPEX	529	729	955		214	275	240	
FCF	-408	-304	-1,066		-103	-326	-361	
이자발생부채	0	0	415		409	421	415	
영업이익률	0.43	0.80	0.04		0.21	-0.33	-0.22	
순이익률	0.43	0.19	2.84		7.63	-0.56	1.99	
ROE(%)	0.56	0.23	3.25		2.88	2.37	3.25	
ROA(%)	0.48	0.19	2.77		2.43	2.00	2.77	
부채비율	15.72	18.43	15.80		20.12	17.32	15.80	
자본유보율	20,608.54	20,469.81	20,997.99		21,024.81	20,992.78	20,997.99	
EPS(원)	5,663	2,273	32,968		22,722	-1,606	5,843	
PER(배)	123.09	274.54	13.33		19.17	20.32	13.33	
BPS(원)	1,057,421	1,050,154	1,077,820		1,079,224	1,077,547	1,077,820	
PBR(배)	0.66	0.59	0.41		0.52	0.46	0.41	
현금DPS(원)	1,000	1,000	1,000		0	0	1,000	
현금배당수익률	0.14	0.16	0.23					
현금배당성향(%)	17.02	42.41	2.92		0.00	0.00	16.50	
발행주식수(보통주)	720,000	720,000	720,000		720,000	720,000	720,000	
