	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,055	3,139	4,392	3,603	865	1,927	930	646
영업이익	615	-662	-168	-22	-13	61	-177	-49
영업이익(발표기준)	615	-662	-168		-13	61	-177	
세전계속사업이익	522	-635	-172	8	-37	110	-195	-38
당기순이익	416	-794	-283	-5	-16	84	-298	
당기순이익(지배)	360	-827	-283	-4	-16	84	-298	-36
당기순이익(비지배)	56							
자산총계	5,543	3,682	3,514	3,475	4,101	4,181	3,514	
부채총계	1,973	1,239	1,336	1,300	1,702	1,681	1,336	
자본총계	3,571	2,443	2,178	2,175	2,398	2,500	2,178	
자본총계(지배)	3,246	2,443	2,178	2,175	2,398	2,500	2,178	
자본총계(비지배)	325							
자본금	117	117	117	120	117	117	117	
영업활동현금흐름	670	-369	145	170	13	185	93	
투자활동현금흐름	-753	-482	223	5	26	11	-57	
재무활동현금흐름	301	645	-168	55	-97	-127	-36	
CAPEX	689	182	78	100	-5	-5	66	
FCF	-18	-551	67	140	18	190	27	
이자발생부채	658	498	343		496	370	343	
영업이익률	7.63	-21.09	-3.82	-0.60	-1.45	3.18	-19.03	-7.58
순이익률	5.17	-25.30	-6.44	-0.14	-1.89	4.37	-32.05	
ROE(%)	13.39	-29.08	-12.23	-0.21	-16.04	-12.13	-12.23	
ROA(%)	8.45	-17.22	-7.86	-0.14	-9.24	-7.53	-7.86	
부채비율	55.25	50.72	61.32	59.77	70.99	67.21	61.32	
자본유보율	2,728.41	2,019.86	1,772.97		1,960.75	2,033.00	1,772.97	
EPS(원)	1,636	-3,546	-1,212	-19	-70	361	-1,278	-152
PER(배)	27.38	N/A	N/A	N/A	N/A	N/A	N/A	
BPS(원)	13,914	10,474	9,337	9,324	10,281	10,719	9,337	
PBR(배)	3.22	1.04	1.83	1.15	1.07	1.05	1.83	
현금DPS(원)	0			0				
현금배당수익률	0.00			0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	23,327,472	23,327,472	23,327,472		23,327,472	23,327,472	23,327,472	
