	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,410	2,944	2,829	2,968	677	726	759	729
영업이익	211	249	160	295	47	55	28	34
영업이익(발표기준)	211	249	160		47	55	28	
세전계속사업이익	185	190	35	240	27	34	-37	
당기순이익	164	123	28	190	14	33	-31	
당기순이익(지배)	155	210	45	213	17	35	-22	
당기순이익(비지배)	9							
자산총계	3,813	4,109	4,558	4,250	4,519	4,646	4,558	
부채총계	2,242	2,459	2,936	2,460	2,881	2,974	2,936	
자본총계	1,571	1,650	1,622	1,790	1,638	1,672	1,622	
자본총계(지배)	1,210	1,575	1,564	1,730	1,568	1,605	1,564	
자본총계(비지배)	361							
자본금	130	173	171	170	171	171	171	
영업활동현금흐름	390	198	516	580	182	185	152	
투자활동현금흐름	239	-476	-722	-150	-194	-177	-154	
재무활동현금흐름	391	132	4	-440	-44	46	-188	
CAPEX	208	329	604	150	131	150	140	
FCF	182	-131	-88	430	51	34	13	
이자발생부채	1,822	1,986	2,535		2,510	2,559	2,535	
영업이익률	8.73	8.46	5.67	9.94	6.88	7.61	3.65	4.66
순이익률	6.82	4.17	1.00	6.40	2.12	4.49	-4.07	
ROE(%)	13.54	15.11	2.90	12.93	6.98	6.61	2.90	
ROA(%)	5.45	3.10	0.65	4.31	2.33	2.08	0.65	
부채비율	142.69	149.03	180.98	137.43	175.93	177.83	180.98	
자본유보율	830.03	1,044.06	1,053.01		1,055.56	1,077.09	1,053.01	
EPS(원)	596	621	132	624	48	102	-64	
PER(배)	20.81	14.48	58.94	11.78	27.75	21.75	58.94	
BPS(원)	4,650	5,192	5,158	5,704	5,171	5,292	5,158	
PBR(배)	2.67	1.73	1.51	1.29	1.66	1.24	1.51	
현금DPS(원)	110	110	110	80	0	0	110	
현금배당수익률	0.89	1.22	1.41	1.09				
현금배당성향(%)	18.46	15.86	73.40	12.83	0.00	0.00	-153.01	
발행주식수(보통주)	26,015,009	34,645,728	34,147,728		34,147,728	34,147,728	34,147,728	
