	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,578	3,010	2,887	2,510	713	752	677	641
영업이익	122	190	131	140	35	22	41	33
영업이익(발표기준)	122	190	131		35	22	41	
세전계속사업이익	124	181	139	151	39	22	43	36
당기순이익	99	141	106	116	30	16	34	27
당기순이익(지배)	99	141	106	120	30	16	34	27
당기순이익(비지배)								
자산총계	1,429	1,227	1,290	1,290	1,350	1,290	1,328	
부채총계	602	345	391	310	452	391	421	
자본총계	827	883	900	980	898	900	907	
자본총계(지배)	827	883	900	980	898	900	907	
자본총계(비지배)								
자본금	208	208	208	210	208	208	208	
영업활동현금흐름	93	98	80	70	73	-54	78	
투자활동현금흐름	11	209	-51	-30	-22	-1	-23	
재무활동현금흐름	-120	-302	-36	-30	-1	-1	-1	
CAPEX	13	12	17	20	6	4	0	
FCF	81	86	63		67	-57	77	
이자발생부채	271	0	4		2	4	4	
영업이익률	4.72	6.31	4.52	5.58	4.90	2.98	6.05	5.15
순이익률	3.83	4.69	3.66	4.62	4.15	2.16	5.00	4.21
ROE(%)	12.39	16.50	11.87	12.77	14.30	11.87	12.08	
ROA(%)	6.49	10.62	8.40	8.99	8.88	8.40	8.26	
부채비율	72.79	39.07	43.41	31.63	50.33	43.41	46.44	
자본유보율	297.34	324.12	332.33		331.69	332.33	335.77	
EPS(원)	237	339	254	288	71	39	81	65
PER(배)	9.65	19.40	18.82	14.11	19.24	18.82	11.98	
BPS(원)	1,985	2,119	2,160	2,353	2,157	2,160	2,177	
PBR(배)	1.15	3.10	2.21	1.73	2.73	2.21	1.42	
현금DPS(원)	75	80	80	80	0	80		
현금배당수익률	3.28	1.22	1.67	1.97				
현금배당성향(%)	31.61	23.62	31.50	27.76	0.00	205.02		
발행주식수(보통주)	41,642,703	41,642,703	41,642,703		41,642,703	41,642,703	41,642,703	
