	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	906,128	1,001,616	992,646	913,937	249,579	236,098	237,261	199,671
영업이익	57,450	46,838	39,499	28,871	10,049	4,947	-9,227	5,445
영업이익(발표기준)	57,450	46,838	39,499		10,049	4,947	-9,227	
세전계속사업이익	74,431	75,581	27,766	30,263	11,471	-5,411	-11,226	11,889
당기순이익	50,665	61,511	16,072	19,650	8,612	-7,203	-8,324	10,633
당기순이익(지배)	16,774	22,531	7,173	10,829	4,543	-3,149	-1,874	6,112
당기순이익(비지배)	33,890							
자산총계	1,097,835	1,194,570	1,320,207	1,315,286	1,318,870	1,320,207	1,351,392	
부채총계	640,270	685,691	798,380	774,924	769,759	798,380	837,787	
자본총계	457,564	508,879	521,826	540,363	549,112	521,826	513,605	
자본총계(지배)	136,601	166,275	166,858	174,439	182,551	166,858	170,846	
자본총계(비지배)	320,963							
자본금	154	154	154	150	154	154	154	
영업활동현금흐름	69,301	78,565	79,788	80,528	22,847	20,572	9,948	
투자활동현금흐름	-62,929	-101,818	-106,865	-73,466	-15,460	-34,548	-32,710	
재무활동현금흐름	-4,080	19,297	38,685	-9,739	7,095	2,601	56,661	
CAPEX	49,719	62,756	78,250	63,040	21,382	24,990	22,368	
FCF	19,582	15,809	1,539	16,434	1,465	-4,418	-12,420	
이자발생부채	329,084	373,631	483,615		461,378	483,615	551,169	
영업이익률	6.34	4.68	3.98	3.16	4.03	2.10	-3.89	2.73
순이익률	5.59	6.14	1.62	2.15	3.45	-3.05	-3.51	5.33
ROE(%)	12.53	14.88	4.31	6.35	9.39	4.31	0.40	
ROA(%)	4.76	5.37	1.28	1.49	2.96	1.28	-0.16	
부채비율	139.93	134.75	153.00	143.41	140.18	153.00	163.12	
자본유보율	96,552.39	115,396.60	119,888.22		122,347.55	119,888.22	119,424.51	
EPS(원)	23,650	31,767	10,113	15,268	6,406	-4,439	-2,643	8,617
PER(배)	11.97	8.18	25.91	14.97	9.07	25.91	171.11	
BPS(원)	242,249	294,873	315,608	329,947	323,737	315,608	323,151	
PBR(배)	1.17	0.88	0.83	0.69	0.63	0.83	0.52	
현금DPS(원)	4,000	5,000	5,000	5,438	0	4,000		
현금배당수익률	1.41	1.92	1.91	2.38				
현금배당성향(%)	13.45	12.51	37.35	35.33	0.00	-67.17		
발행주식수(보통주)	70,360,297	70,360,297	70,360,297		70,360,297	70,360,297	70,360,297	
