	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,311	4,182	4,622	4,222	1,580	1,047	932	1,022
영업이익	16	84	11	66	90	48	-139	-6
영업이익(발표기준)	16	84	11		90	48	-139	
세전계속사업이익	-29	-18	-178	0	89	27	-304	-37
당기순이익	-24	-19	-175	10	80	25	-285	
당기순이익(지배)	-24	-19	-175	0	80	25	-285	-20
당기순이익(비지배)	0							
자산총계	3,436	3,983	3,575	4,140	4,261	4,106	3,575	
부채총계	2,141	2,704	2,482	2,840	2,897	2,711	2,482	
자본총계	1,296	1,279	1,093	1,300	1,363	1,395	1,093	
자본총계(지배)	1,295	1,278	1,093	1,300	1,363	1,394	1,093	
자본총계(비지배)	1							
자본금	55	56	59	70	59	59	59	
영업활동현금흐름	158	67	230	310	80	174	-32	
투자활동현금흐름	-479	-297	-255	-220	-111	-25	-73	
재무활동현금흐름	351	276	3	470	-17	-45	40	
CAPEX	492	248	259	200	149	67	-3	
FCF	-333	-181	-29		-69	108	-28	
이자발생부채	1,235	1,507	1,500		1,528	1,464	1,500	
영업이익률	0.50	2.00	0.23	1.55	5.72	4.62	-14.93	-0.59
순이익률	-0.71	-0.46	-3.79	0.24	5.08	2.37	-30.62	
ROE(%)	-1.77	-1.51	-14.76	0.04	3.64	4.69	-14.76	
ROA(%)	-0.74	-0.52	-4.63	0.26	1.19	1.55	-4.63	
부채비율	165.23	211.45	227.02	218.46	212.52	194.41	227.02	
자본유보율	2,378.94	2,286.89	1,856.59		2,305.99	2,348.10	1,856.59	
EPS(원)	-200	-165	-1,483	4	680	211	-2,416	-165
PER(배)	N/A	N/A	N/A	1,182.69	18.87	12.81	N/A	
BPS(원)	11,122	10,980	9,388	11,170	11,707	11,976	9,388	
PBR(배)	1.15	0.70	0.70	0.45	0.67	0.57	0.70	
현금DPS(원)	0	0	50	50	0	0	50	
현금배당수익률	0.00	0.00	0.76	1.00				
현금배당성향(%)	0.00	0.00	-3.33	1,180.33	0.00	0.00	-2.04	
발행주식수(보통주)	11,803,281	11,803,281	11,803,281		11,803,281	11,803,281	11,803,281	
