	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,016	1,126	1,319		438	221	356	
영업이익	22	29	80		25	-2	46	
영업이익(발표기준)	22	29	80		25	-2	46	
세전계속사업이익	-21	47	70		33	9	12	
당기순이익	-20	27	71		26	0	36	
당기순이익(지배)	-20	26	80		26	3	38	
당기순이익(비지배)	-1							
자산총계	1,527	1,518	1,567		1,647	1,645	1,567	
부채총계	561	531	513		626	625	513	
자본총계	966	987	1,054		1,021	1,020	1,054	
자본총계(지배)	881	901	977		938	940	977	
자본총계(비지배)	79							
자본금	217	217	217		217	217	217	
영업활동현금흐름	66	-38	205		27	20	68	
투자활동현금흐름	-89	-30	-245		-192	-30	-19	
재무활동현금흐름	54	15	25		8	22	-3	
CAPEX	166	27	6		3	1	2	
FCF	-100	-65	199		25	19	67	
이자발생부채	262	276	162		294	162	162	
영업이익률	2.16	2.53	6.06		5.68	-0.75	12.88	
순이익률	-2.01	2.42	5.40		5.90	-0.18	10.15	
ROE(%)	-2.20	2.93	8.53		4.84	3.36	8.53	
ROA(%)	-1.36	1.79	4.61		2.68	1.45	4.61	
부채비율	58.01	53.75	48.69		61.36	61.28	48.69	
자본유보율	294.93	310.12	345.81		327.19	328.38	345.81	
EPS(원)	-45	60	185		61	8	88	
PER(배)	N/A	43.53	12.33		24.42	33.72	12.33	
BPS(원)	2,032	2,078	2,255		2,164	2,169	2,255	
PBR(배)	1.27	1.26	1.01		1.16	1.12	1.01	
현금DPS(원)	0	0	15		0	0	15	
현금배당수익률	0.00	0.00	0.66					
현금배당성향(%)	0.00	0.00	8.11		0.00	0.00	17.14	
발행주식수(보통주)	43,337,615	43,337,615	43,337,615		43,337,615	43,337,615	43,337,615	
