	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,692	2,280	2,376		621	566	605	
영업이익	91	90	79		43	-4	26	
영업이익(발표기준)	91	90	79		43	-4	26	
세전계속사업이익	80	98	86		45	-3	30	
당기순이익	63	72	65		35	-2	17	
당기순이익(지배)	63	72	65		35	-2	17	
당기순이익(비지배)								
자산총계	1,564	1,671	1,712		1,726	1,637	1,712	
부채총계	161	222	221		250	164	221	
자본총계	1,403	1,449	1,491		1,476	1,474	1,491	
자본총계(지배)	1,403	1,449	1,491		1,476	1,474	1,491	
자본총계(비지배)								
자본금	86	86	86		86	86	86	
영업활동현금흐름	-52	77	73		-73	83	54	
투자활동현금흐름	-2	10	-1		0	0	0	
재무활동현금흐름	-23	-23	-24		0	0	0	
CAPEX	6	12	1		0			
FCF	-59	65	72		-73	83	54	
이자발생부채	0	0	1		2	1	1	
영업이익률	5.39	3.96	3.35		6.87	-0.68	4.23	
순이익률	3.71	3.17	2.76		5.63	-0.36	2.88	
ROE(%)	4.54	5.07	4.45		5.29	3.56	4.45	
ROA(%)	4.06	4.47	3.87		4.54	3.13	3.87	
부채비율	11.50	15.34	14.80		16.96	11.11	14.80	
자본유보율	1,550.02	1,604.08	1,653.93		1,635.49	1,633.13	1,653.93	
EPS(원)	400	461	417		223	-13	111	
PER(배)	10.56	10.01	9.50		9.03	12.82	9.50	
BPS(원)	9,084	9,381	9,657		9,555	9,542	9,657	
PBR(배)	0.47	0.49	0.41		0.46	0.45	0.41	
현금DPS(원)	150	150	150		0	0	150	
현금배당수익률	3.55	3.25	3.79					
현금배당성향(%)	36.89	32.03	35.38		0.00	0.00	133.04	
발행주식수(보통주)	15,702,890	15,702,890	15,702,890		15,702,890	15,702,890	15,702,890	
