	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,828	2,787	8,199		2,453	2,434	2,288	
영업이익	104	-458	752		301	446	101	
영업이익(발표기준)	104	-458	752		301	446	101	
세전계속사업이익	155	-627	-2,240		-67	167	-2,179	
당기순이익	69	-1,033	-2,281		-224	73	-1,880	
당기순이익(지배)	86	-1,017	-1,650		-272	26	-1,123	
당기순이익(비지배)	-16							
자산총계	8,862	7,599	29,110		30,392	28,806	29,110	
부채총계	5,525	5,342	26,366		25,806	24,122	26,366	
자본총계	3,337	2,256	2,744		4,586	4,683	2,744	
자본총계(지배)	3,429	2,369	728		1,881	1,922	728	
자본총계(비지배)	-32							
자본금	386	393	419		393	393	419	
영업활동현금흐름	148	-567	226		137	55	238	
투자활동현금흐름	-1,302	834	-13,883		-1,317	579	1,925	
재무활동현금흐름	507	-451	15,336		-745	-1,970	-499	
CAPEX	49	26	14		-24	3	5	
FCF	99	-593	213		161	53	233	
이자발생부채	1,098	926	18,954		20,065	18,124	18,954	
영업이익률	3.67	-16.45	9.17		12.26	18.32	4.41	
순이익률	2.46	-37.05	-27.82		-9.13	3.01	-82.17	
ROE(%)	2.54	-35.07	-106.55		-51.13	-42.24	-106.55	
ROA(%)	0.82	-12.55	-12.43		-6.13	-4.79	-12.43	
부채비율	165.57	236.75	960.89		562.73	515.08	960.89	
자본유보율	759.71	477.13	50.38		351.82	359.84	50.38	
EPS(원)	118	-1,397	-2,212		-366	36	-1,481	
PER(배)	18.96	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,733	3,203	920		2,543	2,599	920	
PBR(배)	0.47	0.66	1.69		0.75	0.49	1.69	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	72,677,207	74,166,668	79,378,330		74,166,668	74,166,668	79,378,330	
