	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	152	225	210		54	51	50	
영업이익	-142	-5	-59		-15	-17	-27	
영업이익(발표기준)	-142	-5	-59		-15	-17	-27	
세전계속사업이익	-143	-98	-79		-18	-10	-47	
당기순이익	-146	-101	-78		-16	-10	-47	
당기순이익(지배)	-146	-98	-68		-14	-8	-44	
당기순이익(비지배)								
자산총계	446	429	352		483	477	352	
부채총계	78	51	71		127	122	71	
자본총계	367	379	281		357	355	281	
자본총계(지배)	367	374	279		354	349	279	
자본총계(비지배)								
자본금	158	187	187		187	187	187	
영업활동현금흐름	-104	-35	-46		-7	-17	-18	
투자활동현금흐름	-53	84	-25		17	57	-14	
재무활동현금흐름	131	29	-2		-9	5	3	
CAPEX	5	1	1		0	0	0	
FCF	-110	-37	-46		-7	-17	-18	
이자발생부채	0	0	3		48	48	3	
영업이익률	-93.47	-2.29	-28.26		-27.34	-33.32	-53.68	
순이익률	-95.67	-44.86	-36.84		-29.84	-19.71	-95.59	
ROE(%)	-41.78	-26.52	-20.96		-30.19	-31.57	-20.96	
ROA(%)	-32.07	-23.13	-19.84		-25.61	-27.25	-19.84	
부채비율	21.36	13.37	25.39		35.50	34.29	25.39	
자본유보율	150.18	117.17	82.85		108.70	104.64	82.85	
EPS(원)	-529	-276	-183		-39	-20	-117	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,163	999	746		946	931	746	
PBR(배)	1.18	1.39	2.18		1.43	1.32	2.18	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	31,618,160	37,463,160	37,463,160		37,463,160	37,463,160	37,463,160	
