	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,980	1,598	1,621	1,728	513	394	371	
영업이익	1	32	19	52	39	16	-28	
영업이익(발표기준)	1	32	19		39	16	-28	
세전계속사업이익	46	153	53	100	48	27	-31	
당기순이익	-61	83	6	76	21	13	-31	
당기순이익(지배)	-61	83	6	76	21	13	-31	
당기순이익(비지배)								
자산총계	2,115	2,125	1,971	1,911	2,029	2,017	1,971	
부채총계	631	564	418	317	463	438	418	
자본총계	1,484	1,561	1,553	1,594	1,566	1,579	1,553	
자본총계(지배)	1,484	1,561	1,553	1,594	1,566	1,579	1,553	
자본총계(비지배)								
자본금	107	107	107	107	107	107	107	
영업활동현금흐름	14	41	-321	-16	-299	-95	220	
투자활동현금흐름	-2	184	211	-15	246	-88	-114	
재무활동현금흐름	-21		-16	-16	-16	0	0	
CAPEX	2	3	2	13	1	0	0	
FCF	11	39	-323	-39	-299	-95	220	
이자발생부채	0	0	2		1	1	2	
영업이익률	0.07	2.02	1.19	3.01	7.66	3.94	-7.69	
순이익률	-3.06	5.17	0.34	4.40	4.19	3.36	-8.33	
ROE(%)	-3.99	5.42	0.36	4.83	5.78	5.40	0.36	
ROA(%)	-2.69	3.89	0.27	3.92	4.36	4.20	0.27	
부채비율	42.55	36.14	26.95	19.89	29.58	27.75	26.95	
자본유보율	1,257.53	1,336.64	1,326.07		1,341.19	1,353.52	1,326.07	
EPS(원)	-283	385	26	354	100	62	-144	
PER(배)	N/A	12.85	208.92	16.49	15.97	15.62	208.92	
BPS(원)	6,913	7,273	7,234	7,798	7,296	7,357	7,234	
PBR(배)	1.33	0.68	0.75	0.75	0.90	0.83	0.75	
현금DPS(원)	0	75		75				
현금배당수익률	0.00	1.52		1.28				
현금배당성향(%)	0.00	19.50	0.00	21.18	0.00	0.00	0.00	
발행주식수(보통주)	21,463,555	21,463,555	21,463,555		21,463,555	21,463,555	21,463,555	
