	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	9,489	10,921	10,552		2,751	2,746	2,503	
영업이익	342	415	394		142	149	9	
영업이익(발표기준)	342	415	394		142	149	9	
세전계속사업이익	1,772	173	-83		97	104	-341	
당기순이익	1,753	108	-225		-11	80	-331	
당기순이익(지배)	1,696	47	-207		-29	45	-232	
당기순이익(비지배)	57							
자산총계	13,113	12,865	12,382		13,093	12,755	12,382	
부채총계	8,184	7,928	7,783		8,182	7,764	7,783	
자본총계	4,930	4,937	4,599		4,911	4,991	4,599	
자본총계(지배)	2,875	2,895	2,640		2,860	2,905	2,640	
자본총계(비지배)	2,055							
자본금	77	77	77		77	77	77	
영업활동현금흐름	432	811	987		469	220	229	
투자활동현금흐름	-399	-635	-514		-146	-138	-157	
재무활동현금흐름	-177	-19	-588		-232	-185	-2	
CAPEX	378	638	493		147	133	130	
FCF	53	173	494		321	88	100	
이자발생부채	4,403	4,592	4,429		4,522	4,382	4,429	
영업이익률	3.60	3.80	3.74		5.18	5.41	0.35	
순이익률	18.48	0.99	-2.13		-0.40	2.93	-13.21	
ROE(%)	58.11	1.63	-7.49		-1.20	-1.03	-7.49	
ROA(%)	14.09	0.83	-1.78		-0.07	0.02	-1.78	
부채비율	166.00	160.59	169.22		166.62	155.58	169.22	
자본유보율	8,028.64	4,525.92	4,196.68		4,479.84	4,538.11	4,196.68	
EPS(원)	13,844	304	-1,342		-186	293	-1,502	
PER(배)	1.09	37.13	N/A		N/A	N/A	N/A	
BPS(원)	18,982	19,117	17,431		18,884	19,180	17,431	
PBR(배)	0.80	0.59	0.60		0.66	0.58	0.60	
현금DPS(원)	100	100	100		0	0	100	
현금배당수익률	0.66	0.88	0.96					
현금배당성향(%)	0.89	32.27	-7.32		0.00	0.00	-6.54	
발행주식수(보통주)	14,847,347	14,847,347	14,847,347		14,847,347	14,847,347	14,847,347	
