	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	14,962	13,023	16,977		4,703	4,084	3,733	
영업이익	-37	-119	271		99	114	46	
영업이익(발표기준)	-37	-119	271		99	114	46	
세전계속사업이익	-217	-295	103		87	11	63	
당기순이익	-233	-353	54		85	-21	49	
당기순이익(지배)	-54	-143	12		20	1	12	
당기순이익(비지배)	-179							
자산총계	6,828	6,766	6,750		7,503	6,750	7,080	
부채총계	4,873	5,176	5,099		5,747	5,099	5,370	
자본총계	1,955	1,590	1,651		1,756	1,651	1,710	
자본총계(지배)	806	704	697		720	697	712	
자본총계(비지배)	1,149							
자본금	125	125	125		125	125	125	
영업활동현금흐름	302	106	652		-245	174	203	
투자활동현금흐름	293	-144	-230		-16	-57	-48	
재무활동현금흐름	-583	-90	-239		165	-225	46	
CAPEX	335	282	243		47	39	50	
FCF	-33	-177	408		-292	135	153	
이자발생부채	1,562	1,557	1,537		1,694	1,537	1,631	
영업이익률	-0.25	-0.91	1.60		2.11	2.79	1.23	
순이익률	-1.56	-2.71	0.32		1.80	-0.51	1.31	
ROE(%)	-6.67	-18.99	1.69		-5.20	1.69	1.07	
ROA(%)	-2.96	-5.19	0.80		-0.15	0.80	0.70	
부채비율	249.32	325.57	308.80		327.28	308.80	314.10	
자본유보율	298.60	-169.31	-191.59		180.84	-191.59	-181.98	
EPS(원)	-218	-575	48		80	4	48	
PER(배)	N/A	N/A	25.67		N/A	25.67	25.84	
BPS(원)	3,512	3,069	3,039		3,139	3,039	3,104	
PBR(배)	0.47	0.33	0.40		0.31	0.40	0.26	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	24,923,346	24,923,346	24,923,346		24,923,346	24,923,346	24,923,346	
