	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	12,075	12,786	13,201	13,391	3,374	3,387	3,050	3,273
영업이익	298	274	222	191	62	54	-40	52
영업이익(발표기준)	298	274	222		62	54	-40	
세전계속사업이익	253	135	46	140	61	-69	-56	41
당기순이익	206	85	44	108	46	-44	-43	
당기순이익(지배)	206	85	44	108	46	-44	-43	32
당기순이익(비지배)								
자산총계	5,954	6,250	7,333	7,436	7,334	7,333	7,838	
부채총계	2,803	3,081	4,182	4,212	4,111	4,182	4,751	
자본총계	3,151	3,169	3,151	3,223	3,222	3,151	3,087	
자본총계(지배)	3,151	3,169	3,151	3,231	3,222	3,151	3,087	
자본총계(비지배)								
자본금	194	194	194	191	194	194	194	
영업활동현금흐름	836	300	288	886	-17	213	-186	
투자활동현금흐름	-406	-827	-633	-419	26	-161	-259	
재무활동현금흐름	61	79	518	-87	93	-69	736	
CAPEX	471	822	693	405	121	144	85	
FCF	365	-522	-405	342	-137	69	-271	
이자발생부채	1,335	1,444	2,634		2,605	2,634	3,427	
영업이익률	2.47	2.14	1.68	1.43	1.85	1.61	-1.30	1.60
순이익률	1.71	0.67	0.33	0.81	1.36	-1.30	-1.40	
ROE(%)	6.73	2.69	1.38	3.38	1.18	1.38	-0.27	
ROA(%)	3.58	1.40	0.64	1.46	0.57	0.64	-0.12	
부채비율	88.97	97.21	132.71	130.69	127.59	132.71	153.92	
자본유보율	1,537.17	1,546.61	1,538.94		1,573.28	1,538.94	1,502.28	
EPS(원)	5,323	2,198	1,124	2,782	1,185	-1,135	-1,105	839
PER(배)	24.89	38.85	62.54	22.39	78.16	62.54	N/A	
BPS(원)	81,364	81,839	81,373	83,439	83,213	81,373	79,711	
PBR(배)	1.63	1.04	0.86	0.75	0.92	0.86	0.59	
현금DPS(원)	750	750	750	762	0	750		
현금배당수익률	0.57	0.88	1.07	1.22				
현금배당성향(%)	14.09	34.12	66.72	27.40	0.00	-66.09		
발행주식수(보통주)	3,872,480	3,872,480	3,872,480		3,872,480	3,872,480	3,872,480	
