	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,262	1,137	1,097		280	297	275	
영업이익	86	62	57		15	19	13	
영업이익(발표기준)	86	62	57		15	19	13	
세전계속사업이익	69	44	32		14	17	-6	
당기순이익	67	32	19		11	14	-12	
당기순이익(지배)	61	30	21		11	16	-13	
당기순이익(비지배)	7							
자산총계	1,537	1,462	1,572		1,561	1,597	1,572	
부채총계	784	681	781		773	794	781	
자본총계	753	781	792		788	802	792	
자본총계(지배)	679	701	725		710	726	725	
자본총계(비지배)	74							
자본금	169	169	169		169	169	169	
영업활동현금흐름	103	44	61		27	26	38	
투자활동현금흐름	-46	-62	-20		-5	-25	-3	
재무활동현금흐름	-18	-24	14		-20	19	-6	
CAPEX	24	12	16		3	2	2	
FCF	79	33	45		24	24	37	
이자발생부채	484	483	558		538	563	558	
영업이익률	6.78	5.47	5.24		5.37	6.43	4.80	
순이익률	5.34	2.82	1.75		3.89	4.83	-4.21	
ROE(%)	9.50	4.37	2.95		3.82	4.01	2.95	
ROA(%)	4.43	2.14	1.26		1.55	1.62	1.26	
부채비율	104.19	87.24	98.63		98.05	98.98	98.63	
자본유보율	353.79	367.00	374.13		372.34	381.60	374.13	
EPS(원)	182	89	62		34	46	-37	
PER(배)	8.66	22.63	30.42		22.97	20.35	30.42	
BPS(원)	2,007	2,073	2,143		2,099	2,145	2,143	
PBR(배)	0.78	0.97	0.88		0.87	0.80	0.88	
현금DPS(원)	30	30	30		0	0	30	
현금배당수익률	1.90	1.49	1.59					
현금배당성향(%)	14.66	29.53	42.41		0.00	0.00	-71.06	
발행주식수(보통주)	33,832,921	33,832,921	33,832,921		33,832,921	33,832,921	33,832,921	
