	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,733	3,455	4,222		1,126	947	1,233	
영업이익	112	-190	18		24	-80	97	
영업이익(발표기준)	112	-190	18		24	-80	97	
세전계속사업이익	97	-143	-114		37	-70	-75	
당기순이익	88	-117	-96		28	-62	-61	
당기순이익(지배)	82	-119	-112		27	-58	-73	
당기순이익(비지배)	6							
자산총계	3,722	3,881	4,333		4,731	4,464	4,333	
부채총계	676	693	1,769		1,996	1,837	1,769	
자본총계	3,045	3,188	2,564		2,735	2,627	2,564	
자본총계(지배)	3,034	3,188	2,471		2,651	2,546	2,471	
자본총계(비지배)	11							
자본금	124	135	135		135	135	135	
영업활동현금흐름	40	-395	52		83	-162	-4	
투자활동현금흐름	-1,103	306	454		335	-4	9	
재무활동현금흐름	1,016	0	-282		-167	-78	-38	
CAPEX	50	75	98		9	52	20	
FCF	-10	-471	-47		74	-213	-24	
이자발생부채	0	29	1,118		1,174	595	1,118	
영업이익률	3.01	-5.49	0.43		2.17	-8.43	7.87	
순이익률	2.36	-3.38	-2.28		2.52	-6.52	-4.93	
ROE(%)	3.27	-3.83	-3.94		-2.87	-1.66	-3.94	
ROA(%)	2.70	-3.08	-2.34		-1.77	-1.03	-2.34	
부채비율	22.21	21.73	69.00		72.99	69.94	69.00	
자본유보율	2,372.93	2,277.83	2,217.34		2,311.55	2,268.81	2,217.34	
EPS(원)	464	-478	-413		98	-215	-270	
PER(배)	35.81	N/A	N/A		N/A	N/A	N/A	
BPS(원)	12,354	11,909	9,449		9,965	9,737	9,449	
PBR(배)	1.34	0.92	1.08		1.16	1.15	1.08	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,823,163	27,033,459	27,033,459		27,033,459	27,033,459	27,033,459	
