	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	3,664	4,150	4,529	5,270	1,145	1,226	1,169	
영업이익	431	353	350	350	100	72	58	
영업이익(발표기준)	431	353	350		100	72	58	
세전계속사업이익	487	386	372	370	116	54	66	
당기순이익	366	300	295	300	85	43	49	
당기순이익(지배)	367	306	301	300	86	44	51	
당기순이익(비지배)	-1							
자산총계	4,942	5,454	6,419	6,520	6,226	6,419	6,033	
부채총계	3,136	3,392	4,109	3,940	3,948	4,109	3,716	
자본총계	1,806	2,061	2,311	2,580	2,278	2,311	2,317	
자본총계(지배)	1,797	2,039	2,301	2,570	2,259	2,301	2,308	
자본총계(비지배)	9							
자본금	50	50	50	50	50	50	50	
영업활동현금흐름	496	881	880	940	103	441	-213	
투자활동현금흐름	26	-489	-855	-170	-57	-761	180	
재무활동현금흐름	-59	-259	-90	-90	-12	-11	-15	
CAPEX	65	83	52		8	22	15	
FCF	431	798	828	790	95	419	-228	
이자발생부채	220	0	66		18	66	54	
영업이익률	11.77	8.50	7.74	6.64	8.70	5.84	4.92	
순이익률	9.98	7.24	6.51	5.69	7.40	3.49	4.21	
ROE(%)	22.14	15.94	13.88	12.32	13.95	13.88	12.68	
ROA(%)	8.40	5.78	4.96	4.64	4.91	4.96	4.76	
부채비율	173.57	164.58	177.79	152.71	173.29	177.79	160.39	
자본유보율	3,597.19	4,085.69	4,614.72		4,520.09	4,614.72	4,630.43	
EPS(원)	3,669	3,057	3,011	3,000	863	444	510	
PER(배)	6.23	6.43	9.52	10.07	11.94	9.52	8.48	
BPS(원)	18,914	21,713	24,541	27,416	24,094	24,541	24,618	
PBR(배)	1.21	0.90	1.17	1.10	1.48	1.17	0.96	
현금DPS(원)	350	420	460	460	0	460		
현금배당수익률	1.53	2.14	1.61	1.52				
현금배당성향(%)	9.06	12.91	14.32	15.33	0.00	97.04		
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
