	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	905	850	887		231	219	210	
영업이익	61	11	16		10	8	-10	
영업이익(발표기준)	61	11	16		10	8	-10	
세전계속사업이익	47	-3	3		8	4	-14	
당기순이익	40	-1	6		7	4	-8	
당기순이익(지배)	40	-1	6		7	4	-8	
당기순이익(비지배)	0							
자산총계	1,313	1,272	1,256		1,312	1,298	1,256	
부채총계	615	586	541		627	580	541	
자본총계	698	686	715		685	718	715	
자본총계(지배)	701	690	719		689	722	719	
자본총계(비지배)	-4							
자본금	76	76	76		76	76	76	
영업활동현금흐름	118	55	46		15	31	19	
투자활동현금흐름	-86	-48	-45		-15	-15	-4	
재무활동현금흐름	15	-40	-23		1	10	-28	
CAPEX	125	48	44		17	15	7	
FCF	-7	6	2		-1	17	12	
이자발생부채	463	446	378		470	424	378	
영업이익률	6.75	1.31	1.77		4.44	3.46	-4.60	
순이익률	4.42	-0.08	0.66		3.18	1.65	-3.60	
ROE(%)	5.92	-0.07	0.85		0.36	0.93	0.85	
ROA(%)	3.09	-0.05	0.46		0.18	0.50	0.46	
부채비율	88.17	85.36	75.56		91.54	80.73	75.56	
자본유보율	839.00	824.09	851.10		822.42	857.11	851.10	
EPS(원)	267	-3	40		49	24	-50	
PER(배)	19.02	N/A	235.33		407.79	256.94	235.33	
BPS(원)	4,730	4,654	4,755		4,646	4,791	4,755	
PBR(배)	1.07	1.03	1.96		1.46	2.35	1.96	
현금DPS(원)	75	75	75		0	0	75	
현금배당수익률	1.48	1.57	0.81					
현금배당성향(%)	27.58	-2,197.56	189.78		0.00	0.00	-150.40	
발행주식수(보통주)	15,125,000	15,125,000	15,125,000		15,125,000	15,125,000	15,125,000	
