	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	265	237	260		50	106	60	
영업이익	-51	19	38		1	25	10	
영업이익(발표기준)	-51	19	38		1	25	10	
세전계속사업이익	-67	-14	45		4	23	11	
당기순이익	-49	-8	36		4	21	9	
당기순이익(지배)	-43	-4	37		6	19	10	
당기순이익(비지배)	-6							
자산총계	732	704	669		621	669	655	
부채총계	248	184	107		86	107	90	
자본총계	484	520	562		535	562	566	
자본총계(지배)	457	500	544		519	544	549	
자본총계(비지배)	27							
자본금	61	65	65		65	65	65	
영업활동현금흐름	48	64	58		4	43	15	
투자활동현금흐름	-82	-139	14		16	-21	9	
재무활동현금흐름	-31	-6	-84		1	0	-6	
CAPEX	10	11	5		0	3	0	
FCF	38	53	53		4	41	15	
이자발생부채	195	144	60		63	60	60	
영업이익률	-19.13	8.08	14.55		1.39	23.48	17.37	
순이익률	-18.61	-3.27	14.02		8.14	19.91	14.89	
ROE(%)	-8.82	-0.93	7.00		1.27	7.00	7.66	
ROA(%)	-6.54	-1.08	5.31		0.67	5.31	6.75	
부채비율	51.18	35.27	19.07		16.11	19.07	15.87	
자본유보율	646.57	673.91	741.03		701.51	741.03	756.52	
EPS(원)	-70	-7	56		9	29	15	
PER(배)	N/A	N/A	19.83		126.30	19.83	13.40	
BPS(원)	744	773	841		802	841	858	
PBR(배)	2.06	1.33	1.33		1.59	1.33	0.98	
현금DPS(원)	10							
현금배당수익률	0.65							
현금배당성향(%)	-14.28	0.00			0.00			
발행주식수(보통주)	61,476,373	64,671,257	64,671,257		64,671,257	64,671,257	64,671,257	
