	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,037	4,413	5,203	5,627	1,350	1,372	1,258	1,384
영업이익	198	180	260	297	67	64	69	68
영업이익(발표기준)	198	180	260		67	64	69	
세전계속사업이익	186	140	223	261	54	58	59	63
당기순이익	143	107	171	203	42	44	42	40
당기순이익(지배)	128	99	160	187	40	41	40	48
당기순이익(비지배)	15							
자산총계	2,851	3,496	3,597	3,990	3,845	3,732	3,597	
부채총계	1,516	2,060	1,984	2,246	2,330	2,103	1,984	
자본총계	1,335	1,436	1,612	1,744	1,516	1,629	1,612	
자본총계(지배)	1,171	1,249	1,406	1,530	1,318	1,420	1,406	
자본총계(비지배)	163							
자본금	153	153	153	152	153	153	153	
영업활동현금흐름	-74	206	-228	213	-147	-398	257	
투자활동현금흐름	9	-443	97	-74	29	170	-115	
재무활동현금흐름	78	21	263	-32	89	199	-22	
CAPEX	164	273	109	57	17	27	56	
FCF	-238	-67	-336	170	-164	-425	201	
이자발생부채	496	570	911		732	961	911	
영업이익률	4.90	4.07	4.99	5.28	4.93	4.64	5.49	4.94
순이익률	3.55	2.43	3.28	3.61	3.12	3.24	3.37	2.89
ROE(%)	10.69	8.18	12.07	12.72	10.06	11.50	12.07	
ROA(%)	5.11	3.38	4.82	5.35	3.65	4.57	4.82	
부채비율	113.61	143.42	123.08	128.81	153.69	129.16	123.08	
자본유보율	733.99	766.28	838.77		786.15	813.05	838.77	
EPS(원)	419	323	523	610	129	135	129	157
PER(배)	15.02	17.42	15.33	11.71	20.81	16.27	15.33	
BPS(원)	3,825	4,078	4,591	4,995	4,302	4,638	4,591	
PBR(배)	1.64	1.38	1.75	1.43	2.02	1.73	1.75	
현금DPS(원)	160	160	180	167	0	0	180	
현금배당수익률	2.54	2.84	2.24	2.33				
현금배당성향(%)	38.20	49.50	34.40	27.34	0.00	0.00	139.21	
발행주식수(보통주)	30,624,879	30,624,879	30,624,879		30,624,879	30,624,879	30,624,879	
