	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,121	911	1,083		209	296	353	
영업이익	-32	-184	-51		-1	-4	-11	
영업이익(발표기준)	-32	-184	-51		-1	-4	-11	
세전계속사업이익	44	-316	-91		-10	-17	-30	
당기순이익	41	-300	-95		-15	-15	-31	
당기순이익(지배)	41	-300	-95		-15	-15	-31	
당기순이익(비지배)								
자산총계	2,021	1,942	2,069		1,966	1,788	2,069	
부채총계	758	867	914		827	813	914	
자본총계	1,263	1,074	1,155		1,139	975	1,155	
자본총계(지배)	1,263	1,074	1,155		1,139	975	1,155	
자본총계(비지배)								
자본금	262	283	291		291	291	291	
영업활동현금흐름	-39	-21	-148		-12	-94	-28	
투자활동현금흐름	-256	-299	-104		60	-132	34	
재무활동현금흐름	397	423	55		27	-2	32	
CAPEX	22	32	17		5	7	4	
FCF	-60	-53	-166		-18	-102	-33	
이자발생부채	504	668	638		598	608	638	
영업이익률	-2.89	-20.21	-4.71		-0.34	-1.51	-3.05	
순이익률	3.67	-32.91	-8.77		-7.19	-4.91	-8.77	
ROE(%)	4.44	-25.65	-8.52		-23.31	-23.61	-8.52	
ROA(%)	2.70	-15.13	-4.74		-14.19	-13.61	-4.74	
부채비율	60.04	80.72	79.11		72.66	83.35	79.11	
자본유보율	226.23	179.58	183.90		197.16	192.77	183.90	
EPS(원)	82	-538	-164		-26	-25	-53	
PER(배)	56.25	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,413	1,900	1,985		1,958	1,676	1,985	
PBR(배)	1.91	3.83	2.46		3.86	3.56	2.46	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	52,332,155	56,551,602	58,194,201		58,169,201	58,194,201	58,194,201	
