	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,649	2,454	2,461		592	646	618	
영업이익	219	158	114		21	32	43	
영업이익(발표기준)	219	158	114		21	32	43	
세전계속사업이익	251	136	-56		15	-73	-3	
당기순이익	194	96	-81		6	-82	-7	
당기순이익(지배)	194	96	-81		6	-82	-7	
당기순이익(비지배)								
자산총계	1,980	2,152	2,286		2,358	2,297	2,286	
부채총계	610	607	872		852	873	872	
자본총계	1,370	1,546	1,414		1,506	1,425	1,414	
자본총계(지배)	1,370	1,546	1,414		1,506	1,425	1,414	
자본총계(비지배)								
자본금	50	56	56		56	56	56	
영업활동현금흐름	123	170	-2		-9	67	9	
투자활동현금흐름	-220	-4	-40		45	-9	-20	
재무활동현금흐름	0	110	-114		-82	-17	-15	
CAPEX	15	1	22		4	11	1	
FCF	108	169	-25		-13	56	8	
이자발생부채	0	0	276		303	289	276	
영업이익률	8.28	6.44	4.62		3.46	4.96	6.90	
순이익률	7.32	3.92	-3.27		0.97	-12.70	-1.21	
ROE(%)	15.24	6.60	-5.44				-5.44	
ROA(%)	10.10	4.66	-3.63				-3.63	
부채비율	44.49	39.25	61.69		56.58	61.26	61.69	
자본유보율	2,646.09	2,712.73	2,455.24		2,628.00	2,479.77	2,455.24	
EPS(원)	1,940	949	-725		52	-739	-67	
PER(배)		12.27	N/A				N/A	
BPS(원)	13,704	13,924	12,737		13,564	12,834	12,737	
PBR(배)	0.00	0.84	1.67		1.62	1.31	1.67	
현금DPS(원)	500	500	500		0	0	500	
현금배당수익률		4.29	2.35					
현금배당성향(%)	25.78	57.71	-68.93		0.00	0.00	-741.04	
발행주식수(보통주)	10,000,000	11,100,000	11,100,000		11,100,000	11,100,000	11,100,000	
