	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,087	2,245	2,404		608	598	618	
영업이익	337	358	372		92	72	115	
영업이익(발표기준)	337	358	372		92	72	115	
세전계속사업이익	334	352	371		107	79	93	
당기순이익	251	274	279		81	59	70	
당기순이익(지배)	251	274	279		81	59	70	
당기순이익(비지배)								
자산총계	55,629	59,809	61,929		59,770	60,279	61,929	
부채총계	51,581	55,079	56,952		54,902	55,353	56,952	
자본총계	4,048	4,730	4,977		4,869	4,926	4,977	
자본총계(지배)	4,048	4,730	4,977		4,869	4,926	4,977	
자본총계(비지배)								
자본금	1,106	1,606	1,606		1,606	1,606	1,606	
영업활동현금흐름	230	-166	-88		-397	286	-154	
투자활동현금흐름	-1,133	-839	345		413	-204	240	
재무활동현금흐름	1,020	1,023	-444		-92	11	-183	
CAPEX	36	59	69		16	8	32	
FCF								
이자발생부채	3,074	3,651	3,280		3,433	3,457	3,280	
영업이익률	16.16	15.93	15.47		15.21	12.06	18.57	
순이익률	12.05	12.22	11.62		13.29	9.91	11.30	
ROE(%)	6.79	6.25	5.75		6.19	5.60	5.75	
ROA(%)	0.47	0.48	0.46		0.48	0.43	0.46	
부채비율	1,274.24	1,164.49	1,144.30		1,127.65	1,123.71	1,144.30	
자본유보율	265.86	194.44	209.82		203.07	206.63	209.82	
EPS(원)	1,127	1,162	869		251	185	217	
PER(배)	6.30	4.01	4.66		4.82	5.09	4.66	
BPS(원)	18,138	14,722	15,491		15,154	15,332	15,491	
PBR(배)	0.39	0.32	0.26		0.31	0.27	0.26	
현금DPS(원)	99	100	100		0	0	100	
현금배당수익률	1.40	2.15	2.47					
현금배당성향(%)	8.80	11.71	11.50		0.00	0.00	46.06	
발행주식수(보통주)	22,317,976	32,128,774	32,128,774		32,128,774	32,128,774	32,128,774	
