	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,862	7,065	7,316		1,763	2,002	1,879	
영업이익	1,787	1,737	1,267		425	375	67	
영업이익(발표기준)	1,787	1,737	1,267		425	375	67	
세전계속사업이익	2,159	1,992	1,273		447	384	33	
당기순이익	1,480	1,332	769		321	241	-67	
당기순이익(지배)	447	253	71		92	70	-171	
당기순이익(비지배)	1,033							
자산총계	15,841	17,828	18,314		18,838	18,443	18,314	
부채총계	8,395	9,340	9,577		10,039	9,452	9,577	
자본총계	7,446	8,488	8,737		8,799	8,991	8,737	
자본총계(지배)	2,996	2,987	3,051		3,136	3,208	3,051	
자본총계(비지배)	4,450							
자본금	109	109	109		109	109	109	
영업활동현금흐름	-872	508	-297		-742	59	46	
투자활동현금흐름	215	211	-353		-732	778	-125	
재무활동현금흐름	954	627	-216		1,102	-827	275	
CAPEX	80	131	163		153	-305	137	
FCF	-953	377	-460		-895	364	-91	
이자발생부채	2,670	2,938	3,022		2,919	3,181	3,022	
영업이익률	26.05	24.59	17.32		24.13	18.74	3.54	
순이익률	21.57	18.86	10.51		18.20	12.02	-3.56	
ROE(%)	16.27	8.47	2.34		11.38	9.41	2.34	
ROA(%)	10.15	7.91	4.26		7.20	6.13	4.26	
부채비율	112.74	110.03	109.62		114.09	105.13	109.62	
자본유보율	2,716.20	2,836.60	2,941.57		2,973.56	3,145.66	2,941.57	
EPS(원)	2,051	1,162	324		422	322	-783	
PER(배)	5.48	7.24	23.77		5.25	5.97	23.77	
BPS(원)	13,879	14,048	14,607		14,882	15,360	14,607	
PBR(배)	0.81	0.60	0.53		0.55	0.52	0.53	
현금DPS(원)	140	100	40		0	0	40	
현금배당수익률	1.24	1.19	0.52					
현금배당성향(%)	6.76	8.39	11.81		0.00	0.00	-4.89	
발행주식수(보통주)	21,807,689	21,807,689	21,807,689		21,807,689	21,807,689	21,807,689	
