	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	10,333	11,388	12,430	12,505	2,845	3,242	2,895	3,385
영업이익	881	831	1,182	1,494	187	382	384	393
영업이익(발표기준)	881	831	1,182		187	382	384	
세전계속사업이익	497	595	937	1,223	106	361	323	323
당기순이익	311	369	618	921	39	281	240	
당기순이익(지배)	316	353	613	921	31	298	240	244
당기순이익(비지배)	-5							
자산총계	8,070	8,521	9,761	10,107	9,389	9,761	10,506	
부채총계	5,374	5,547	5,817	5,053	5,723	5,817	6,372	
자본총계	2,696	2,974	3,944	5,054	3,666	3,944	4,134	
자본총계(지배)	2,541	2,804	3,782		3,490	3,782	3,964	
자본총계(비지배)	156							
자본금	867	867	1,035	1,149	1,035	1,035	1,035	
영업활동현금흐름	364	695	830	594	-199	842	604	
투자활동현금흐름	-1,219	357	-652	-179	-344	-167	-741	
재무활동현금흐름	156	-59	-232	189	12	-112	87	
CAPEX	9	15	7	7	0	5	1	
FCF	355	680	823	587	-199	837	603	
이자발생부채	1,766	1,794	1,523		1,613	1,523	1,640	
영업이익률	8.53	7.29	9.51	11.95	6.57	11.79	13.27	11.61
순이익률	3.01	3.24	4.97	7.36	1.37	8.65	8.28	
ROE(%)	13.36	13.22	18.62		13.95	18.62	20.79	
ROA(%)	3.95	4.45	6.76	9.27	5.03	6.76	7.26	
부채비율	199.30	186.55	147.49	99.98	156.10	147.49	154.15	
자본유보율	201.84	235.47	282.18		253.85	282.18	299.31	
EPS(원)	185	204	319	445	15	144	116	118
PER(배)	6.89	5.84	3.51	2.66	4.93	3.51	2.17	
BPS(원)	1,495	1,659	1,867		1,723	1,867	1,962	
PBR(배)	0.85	0.72	0.60		0.67	0.60	0.39	
현금DPS(원)	15	15	30	40	0	30		
현금배당수익률	1.18	1.26	2.68	3.38				
현금배당성향(%)	8.07	7.18	9.91	8.99	0.00	20.38		
발행주식수(보통주)	173,467,745	173,467,745	207,081,188		207,081,188	207,081,188	207,081,188	
