	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,340	2,559	2,558		697	602	630	
영업이익	92	95	92		29	16	23	
영업이익(발표기준)	92	95	92		29	16	23	
세전계속사업이익	82	91	128		24	12	71	
당기순이익	72	67	99		19	7	57	
당기순이익(지배)	72	67	99		19	7	57	
당기순이익(비지배)								
자산총계	1,967	2,028	2,240		2,273	2,117	2,240	
부채총계	935	941	1,060		1,159	995	1,060	
자본총계	1,032	1,086	1,180		1,115	1,122	1,180	
자본총계(지배)	1,032	1,086	1,180		1,115	1,122	1,180	
자본총계(비지배)								
자본금	22	22	22		22	22	22	
영업활동현금흐름	-100	94	40		-119	164	40	
투자활동현금흐름	-101	-124	10		-7	-6	52	
재무활동현금흐름	188	22	-23		118	-139	-46	
CAPEX	104	96	35		6	1	0	
FCF	-204	-3	4		-125	162	39	
이자발생부채	711	738	809		907	768	809	
영업이익률	3.94	3.72	3.60		4.21	2.70	3.59	
순이익률	3.08	2.62	3.89		2.76	1.23	8.98	
ROE(%)	7.22	6.34	8.77		6.47	4.29	8.77	
ROA(%)	3.97	3.36	4.66		3.16	2.22	4.66	
부채비율	90.59	86.62	89.83		103.94	88.69	89.83	
자본유보율	4,595.80	4,844.22	5,269.04		4,971.82	5,005.41	5,269.04	
EPS(원)	1,635	1,526	2,259		437	168	1,286	
PER(배)	6.04	6.00	3.97		5.81	8.21	3.97	
BPS(원)	23,457	24,692	26,821		25,333	25,504	26,821	
PBR(배)	0.42	0.37	0.33		0.37	0.35	0.33	
현금DPS(원)	100	120	150		0	0	150	
현금배당수익률	1.01	1.31	1.67					
현금배당성향(%)	6.12	7.86	6.64		0.00	0.00	11.67	
발행주식수(보통주)	4,400,000	4,400,000	4,400,000		4,400,000	4,400,000	4,400,000	
