	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,142	1,266	1,216		295	303	327	
영업이익	66	59	87		25	14	28	
영업이익(발표기준)	66	59	87		25	14	28	
세전계속사업이익	118	64	87		25	14	28	
당기순이익	161	51	70		19	10	26	
당기순이익(지배)	161	51	70		19	10	26	
당기순이익(비지배)								
자산총계	832	831	1,249		1,212	1,172	1,249	
부채총계	259	207	575		512	514	575	
자본총계	573	624	674		700	658	674	
자본총계(지배)	573	624	674		700	658	674	
자본총계(비지배)								
자본금	60	60	60		60	60	60	
영업활동현금흐름	113	28	311		54	84	97	
투자활동현금흐름	-99	-34	-164		-29	-101	-46	
재무활동현금흐름	-8	-14	-116		-71	-1	-51	
CAPEX	107	85	72		19	11	16	
FCF	6	-57	239		35	73	81	
이자발생부채	20	0	401		344	365	401	
영업이익률	5.78	4.69	7.17		8.59	4.57	8.57	
순이익률	14.11	4.03	5.79		6.57	3.25	7.88	
ROE(%)	32.45	8.53	10.85		6.69	5.54	10.85	
ROA(%)	20.50	6.14	6.77		4.33	3.55	6.77	
부채비율	45.31	33.18	85.37		73.12	78.02	85.37	
자본유보율	870.36	947.69	1,022.03		965.79	982.28	1,022.03	
EPS(원)	1,348	427	589		162	82	215	
PER(배)	4.95	12.07	7.53		14.23	15.76	7.53	
BPS(원)	4,925	5,220	5,635		5,855	5,507	5,635	
PBR(배)	1.35	0.99	0.79		0.89	0.85	0.79	
현금DPS(원)	70	200	230		0	0	230	
현금배당수익률	1.05	3.88	5.19					
현금배당성향(%)	5.05	46.86	39.05		0.00	0.00	106.87	
발행주식수(보통주)	11,954,227	11,954,227	11,954,227		11,954,227	11,954,227	11,954,227	
