	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	9,502	10,583	12,087	13,658	2,798	3,232	3,375	2,911
영업이익	117	506	829	524	233	237	125	198
영업이익(발표기준)	117	506	829		233	237	125	
세전계속사업이익	61	442	740	442	221	211	93	
당기순이익	43	347	563	344	168	157	76	147
당기순이익(지배)	37	336	560	333	164	155	80	100
당기순이익(비지배)	6							
자산총계	5,578	5,957	8,044	7,602	7,610	7,539	8,044	
부채총계	3,918	3,948	5,423	4,716	5,090	4,876	5,423	
자본총계	1,660	2,009	2,621	2,886	2,521	2,663	2,621	
자본총계(지배)	1,466	1,796	2,480	2,629	2,303	2,455	2,480	
자본총계(비지배)	194							
자본금	131	131	140	140	140	140	140	
영업활동현금흐름	-39	1,438	349	528	-510	-12	221	
투자활동현금흐름	-420	-747	-892	-604	-109	-385	-117	
재무활동현금흐름	409	-525	708	-100	658	-31	120	
CAPEX	387	715	797	579	100	383	64	
FCF	-426	723	-448	1	-610	-395	157	
이자발생부채	3,158	2,793	3,962		3,695	3,658	3,962	
영업이익률	1.23	4.78	6.86	3.83	8.31	7.33	3.69	6.79
순이익률	0.45	3.28	4.66	2.52	6.00	4.85	2.27	5.05
ROE(%)	3.48	20.58	26.20	13.04	27.59	28.31	26.20	
ROA(%)	0.86	6.01	8.04	4.40	8.34	8.95	8.04	
부채비율	235.94	196.54	206.94	163.39	201.91	183.13	206.94	
자본유보율	588.42	945.81	1,508.59		1,273.78	1,437.78	1,508.59	
EPS(원)	140	1,278	2,039	1,188	598	555	287	357
PER(배)	40.81	4.02	3.77	6.42	5.45	3.55	3.77	
BPS(원)	5,804	7,109	8,847	9,719	8,215	8,757	8,847	
PBR(배)	0.99	0.72	0.87	0.78	1.36	0.89	0.87	
현금DPS(원)	0	0		246				
현금배당수익률	0.00	0.00		3.23				
현금배당성향(%)	0.00	0.00	0.00	20.75	0.00	0.00	0.00	
발행주식수(보통주)	26,263,308	26,263,308	28,037,345		28,037,345	28,037,345	28,037,345	
