	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	359	384	384		112	89	104	
영업이익	51	58	33		10	0	17	
영업이익(발표기준)	51	58	33		10	0	17	
세전계속사업이익	57	44	59		-20	7	35	
당기순이익	100	295	41		-17	7	19	
당기순이익(지배)	91	287	37		-20	6	19	
당기순이익(비지배)	9							
자산총계	1,290	1,557	1,350		1,445	1,360	1,350	
부채총계	203	502	323		402	317	323	
자본총계	1,087	1,055	1,026		1,043	1,043	1,026	
자본총계(지배)	785	1,063	1,032		1,048	1,047	1,032	
자본총계(비지배)	302							
자본금	126	126	128		128	128	128	
영업활동현금흐름	54	47	-69		-170	13	16	
투자활동현금흐름	-31	-438	85		87	45	28	
재무활동현금흐름	-5	257	-96		2	-77	-3	
CAPEX	4	3	4		1	0	2	
FCF	50	44	-72		-170	12	15	
이자발생부채	27	266	192		273	206	192	
영업이익률	14.21	14.99	8.54		9.11	-0.22	16.32	
순이익률	27.75	76.90	10.64		-14.80	8.26	17.96	
ROE(%)	13.14	31.09	3.55		27.21	1.49	3.55	
ROA(%)	8.74	20.75	2.81		17.02	1.28	2.81	
부채비율	18.68	47.55	31.52		38.51	30.37	31.52	
자본유보율	522.60	748.63	754.94		731.18	738.02	754.94	
EPS(원)	360	1,138	146		-79	23	76	
PER(배)	8.76	2.06	13.46		2.17	33.56	13.46	
BPS(원)	3,111	4,211	4,044		4,108	4,104	4,044	
PBR(배)	1.01	0.56	0.49		0.54	0.52	0.49	
현금DPS(원)	0	80						
현금배당수익률	0.00	3.40						
현금배당성향(%)		7.03			0.00	0.00		
발행주식수(보통주)	25,244,030	25,244,030	25,508,734		25,508,734	25,508,734	25,508,734	
