	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	573	547	583		161	148	139	
영업이익	10	-3	-37		-4	-6	-18	
영업이익(발표기준)	10	-3	-37		-4	-6	-18	
세전계속사업이익	43	-103	-563		-62	-38	-449	
당기순이익	43	-103	-568		-61	-34	-456	
당기순이익(지배)	43	-103	-568		-61	-34	-456	
당기순이익(비지배)								
자산총계	572	556	842		1,178	1,168	842	
부채총계	279	334	810		749	693	810	
자본총계	293	221	32		430	475	32	
자본총계(지배)	293	221	32		430	475	32	
자본총계(비지배)								
자본금	200	209	351		318	351	351	
영업활동현금흐름	-21	-32	-47		57	-15	-64	
투자활동현금흐름	46	-77	-624		-41	-59	58	
재무활동현금흐름	-24	109	675		-14	56	14	
CAPEX	2	11	3		1	0	1	
FCF	-23	-42	-50		56	-15	-65	
이자발생부채	159	243	639		604	603	639	
영업이익률	1.80	-0.64	-6.36		-2.72	-4.24	-12.90	
순이익률	7.57	-18.88	-97.42		-37.88	-22.66	-327.92	
ROE(%)	16.35	-40.18	-447.99		-46.79	-52.74	-446.10	
ROA(%)	7.40	-18.32	-81.25		-18.82	-22.89	-80.90	
부채비율	95.36	150.97	2,526.43		174.29	145.91	2,526.43	
자본유보율	53.59	14.43	-87.92		42.26	41.87	-87.92	
EPS(원)	112	-250	-892		-100	-49	-649	
PER(배)	9.62	N/A	N/A		N/A	N/A	N/A	
BPS(원)	730	531	46		675	676	46	
PBR(배)	1.48	2.95	23.02		2.28	1.64	23.02	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	40,098,335	41,732,387	70,280,744		63,594,228	70,280,744	70,280,744	
