	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,189	1,340	1,611	1,748	338	563	352	408
영업이익	147	152	132	140	24	4	31	29
영업이익(발표기준)	147	152	132		24	4	31	
세전계속사업이익	130	152	134	145	29	-2	41	29
당기순이익	74	77	128	110	27	7	36	22
당기순이익(지배)	76	76	113	107	24	5	32	21
당기순이익(비지배)								
자산총계	1,569	1,599	2,491	2,687	2,348	2,491	2,460	
부채총계	589	566	645	773	497	645	618	
자본총계	981	1,033	1,846	1,914	1,851	1,846	1,842	
자본총계(지배)	966	1,018	1,798	1,863	1,804	1,798	1,790	
자본총계(비지배)								
자본금	113	113	142	142	142	142	142	
영업활동현금흐름	146	144	403	159	75	207	-74	
투자활동현금흐름	-242	-41	-100	-115	59	-168	-37	
재무활동현금흐름	-26	-21	515	-33	578	-10	-51	
CAPEX	103	32	77	84	19	16	33	
FCF	43	111	326	75	56	190	-107	
이자발생부채	215	223	60		68	60	12	
영업이익률	12.33	11.33	8.21	8.01	7.20	0.79	8.74	7.11
순이익률	6.19	5.74	7.93	6.29	8.11	1.27	10.17	5.39
ROE(%)	8.37	7.71	8.06	5.85	7.83	8.06	8.66	
ROA(%)	4.85	4.85	6.24	4.25	6.30	6.24	6.77	
부채비율	60.04	54.86	34.93	40.39	26.84	34.93	33.53	
자본유보율	941.54	981.58	1,307.27		1,318.26	1,307.27	1,299.87	
EPS(원)	649	654	896	753	180	32	226	148
PER(배)	30.47	41.56	31.19	35.51	34.55	31.19	17.15	
BPS(원)	8,264	8,705	12,661	13,121	12,709	12,661	12,606	
PBR(배)	2.39	3.12	2.21	2.04	2.49	2.21	1.25	
현금DPS(원)	241	241	300	300	0	300		
현금배당수익률	1.22	0.89	1.07	1.12				
현금배당성향(%)	37.10	36.85	37.56	39.82	0.00	929.31		
발행주식수(보통주)	11,696,733	11,696,733	14,202,975		14,202,975	14,202,975	14,202,975	
