	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,364	2,017	1,943		498	462	454	
영업이익	115	180	-99		10	-40	-88	
영업이익(발표기준)	115	180	-99		10	-40	-88	
세전계속사업이익	101	123	-149		3	-59	-108	
당기순이익	64	76	-177		-12	-64	-111	
당기순이익(지배)	63	76	-178		-12	-63	-111	
당기순이익(비지배)	1							
자산총계	1,994	2,755	2,862		2,788	2,940	2,862	
부채총계	1,130	1,833	2,144		1,896	2,105	2,144	
자본총계	864	923	718		893	835	718	
자본총계(지배)	849	909	704		879	821	704	
자본총계(비지배)	15							
자본금	103	103	103		103	103	103	
영업활동현금흐름	48	-67	-135		-49	-10	-20	
투자활동현금흐름	-384	-358	-175		-49	-45	24	
재무활동현금흐름	207	467	412		43	206	-10	
CAPEX	375	343	206		38	45	10	
FCF	-327	-410	-341		-87	-55	-31	
이자발생부채	758	1,252	1,770		1,558	1,222	1,770	
영업이익률	8.46	8.92	-5.10		1.93	-8.65	-19.47	
순이익률	4.67	3.79	-9.12		-2.47	-13.75	-24.37	
ROE(%)	7.53	8.67	-22.01		4.70	-3.72	-22.01	
ROA(%)	3.33	3.22	-6.31		1.62	-1.10	-6.31	
부채비율	130.81	198.66	298.56		212.38	252.02	298.56	
자본유보율	737.75	812.10	614.62		785.91	724.20	614.62	
EPS(원)	304	369	-861		-57	-308	-537	
PER(배)	72.05	44.41	N/A		51.20	N/A	N/A	
BPS(원)	4,116	4,406	3,413		4,261	3,982	3,413	
PBR(배)	5.32	3.72	1.92		2.41	1.78	1.92	
현금DPS(원)	0	111						
현금배당수익률	0.00	0.68						
현금배당성향(%)	0.00	30.06	0.00		0.00	0.00	0.00	
발행주식수(보통주)	20,628,000	20,628,000	20,628,000		20,628,000	20,628,000	20,628,000	
