	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,774	1,965	1,975		440	571	465	
영업이익	11	-17	34		4	2	-14	
영업이익(발표기준)	11	-17	34		4	2	-14	
세전계속사업이익	-56	-59	15		5	-20	53	
당기순이익	-42	-52	11		9	-16	52	
당기순이익(지배)	-42	-52	11		9	-16	52	
당기순이익(비지배)	0							
자산총계	2,981	2,930	3,109		2,990	3,109	3,175	
부채총계	1,311	1,266	1,445		1,303	1,445	1,478	
자본총계	1,670	1,664	1,663		1,687	1,663	1,697	
자본총계(지배)	1,669	1,663	1,662		1,686	1,662	1,696	
자본총계(비지배)	1							
자본금	429	429	429		429	429	429	
영업활동현금흐름	-20	79	-87		-22	-86	30	
투자활동현금흐름	-62	-59	-94		-17	-75	53	
재무활동현금흐름	20	42	145		53	134	-27	
CAPEX	53	61	70		13	36	25	
FCF	-73	18	-157		-36	-122	5	
이자발생부채	830	820	952		858	952	933	
영업이익률	0.61	-0.87	1.72		0.97	0.44	-3.08	
순이익률	-2.36	-2.65	0.54		1.97	-2.89	11.23	
ROE(%)	-2.48	-3.13	0.64		-0.46	0.64	1.75	
ROA(%)	-1.40	-1.76	0.35		-0.26	0.35	0.96	
부채비율	78.48	76.07	86.90		77.21	86.90	87.12	
자본유보율	535.49	522.31	522.67		527.36	522.67	531.08	
EPS(원)	-49	-61	12		10	-19	61	
PER(배)	N/A	N/A	92.09		N/A	92.09	23.10	
BPS(원)	3,312	3,078	3,077		3,121	3,077	3,140	
PBR(배)	0.37	0.35	0.37		0.36	0.37	0.25	
현금DPS(원)	10	10	30		0	30		
현금배당수익률	0.81	0.93	2.62					
현금배당성향(%)	-11.99	-10.36	151.86		0.00	-98.89		
발행주식수(보통주)	85,826,509	85,826,509	85,826,509		85,826,509	85,826,509	85,826,509	
