	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,191	1,220	1,195		310	303	298	
영업이익	25	24	8		-1	9	0	
영업이익(발표기준)	25	24	8		-1	9	0	
세전계속사업이익	21	36	15		-5	16	-3	
당기순이익	18	32	12		-4	13	-4	
당기순이익(지배)	16	30	8		-4	11	-5	
당기순이익(비지배)	2							
자산총계	734	750	730		749	740	730	
부채총계	185	193	174		193	171	174	
자본총계	549	557	556		556	569	556	
자본총계(지배)	522	529	524		528	538	524	
자본총계(비지배)	27							
자본금	43	43	43		43	43	43	
영업활동현금흐름	19	29	30		-20	5	20	
투자활동현금흐름	-36	-56	-22		4	-13	-11	
재무활동현금흐름	5	-3	-5		-4	-1	0	
CAPEX	10	9	8		5	0	3	
FCF	9	21	22		-24	5	17	
이자발생부채	3	3	6		7	6	6	
영업이익률	2.13	1.95	0.66		-0.37	2.95	-0.10	
순이익률	1.55	2.58	0.99		-1.17	4.22	-1.27	
ROE(%)	3.22	5.79	1.59		3.16	3.54	1.59	
ROA(%)	2.53	4.25	1.59		2.31	2.97	1.59	
부채비율	33.70	34.60	31.31		34.69	30.03	31.31	
자본유보율	1,106.92	1,196.38	1,201.08		1,193.68	1,219.67	1,201.08	
EPS(원)	189	350	96		-45	124	-54	
PER(배)	47.80	20.63	64.04		40.75	27.23	64.04	
BPS(원)	6,205	6,279	6,208		6,249	6,375	6,208	
PBR(배)	1.46	1.15	1.00		1.26	0.94	1.00	
현금DPS(원)	50	50	10		0	0	10	
현금배당수익률	0.55	0.69	0.16					
현금배당성향(%)	25.59	13.85	10.06		0.00	0.00	-18.01	
발행주식수(보통주)	8,693,978	8,693,978	8,693,978		8,693,978	8,693,978	8,693,978	
