	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	42,648	41,571	42,682		10,903	10,929	10,077	
영업이익	1,072	628	444		294	123	-62	
영업이익(발표기준)	1,072	628	444		294	123	-62	
세전계속사업이익	1,055	598	440		293	122	-63	
당기순이익	853	504	384		232	91	5	
당기순이익(지배)	853	504	384		232	91	5	
당기순이익(비지배)								
자산총계	111,539	119,389	126,485		124,760	125,907	126,485	
부채총계	105,246	112,568	119,366		117,461	118,506	119,366	
자본총계	6,293	6,820	7,120		7,299	7,400	7,120	
자본총계(지배)	6,293	6,820	7,120		7,299	7,400	7,120	
자본총계(비지배)								
자본금	3,258	3,258	3,258		3,258	3,258	3,258	
영업활동현금흐름	9,946	9,235	8,127		1,697	2,611	1,640	
투자활동현금흐름	-9,640	-10,239	-8,586		-1,643	-2,061	-1,762	
재무활동현금흐름	-59	1,050	577		-41	-320	-42	
CAPEX	43	25	42		2	21	13	
FCF								
이자발생부채	2,058	3,154	3,846		4,146	3,845	3,846	
영업이익률	2.51	1.51	1.04		2.69	1.13	-0.61	
순이익률	2.00	1.21	0.90		2.13	0.83	0.05	
ROE(%)	14.44	7.69	5.51		9.45	7.28	5.51	
ROA(%)	0.80	0.44	0.31		0.54	0.42	0.31	
부채비율	1,672.33	1,650.48	1,676.58		1,609.26	1,601.37	1,676.58	
자본유보율	93.15	109.33	118.51		124.02	127.13	118.51	
EPS(원)	1,309	774	590		357	139	8	
PER(배)	4.09	6.08	5.20		4.48	4.10	5.20	
BPS(원)	9,658	10,466	10,926		11,201	11,356	10,926	
PBR(배)	0.55	0.45	0.28		0.40	0.28	0.28	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	64,242,645	64,242,645	64,242,645		64,242,645	64,242,645	64,242,645	
