	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	33,925	37,112	37,595		8,907	9,728	8,991	
영업이익	2,656	2,697	1,313		101	269	-31	
영업이익(발표기준)	2,656	2,697	1,313		101	269	-31	
세전계속사업이익	2,407	2,698	809		-35	-8	-46	
당기순이익	1,854	2,066	574		30	29	-182	
당기순이익(지배)	996	1,069	283		39	1	-131	
당기순이익(비지배)	858							
자산총계	29,448	33,979	43,280		42,695	42,622	43,280	
부채총계	17,927	19,240	28,980		27,619	27,893	28,980	
자본총계	11,521	14,739	14,299		15,076	14,729	14,299	
자본총계(지배)	7,015	8,452	8,273		8,706	8,492	8,273	
자본총계(비지배)	4,505							
자본금	662	662	662		662	662	662	
영업활동현금흐름	2,809	3,173	2,742		304	456	299	
투자활동현금흐름	-2,925	-2,246	-2,193		-693	478	712	
재무활동현금흐름	-393	900	-2,955		-1,160	-434	-802	
CAPEX	2,347	3,467	885		151	297	209	
FCF	462	-294	1,857		154	159	90	
이자발생부채	7,601	7,806	16,959		16,123	16,688	16,959	
영업이익률	7.83	7.27	3.49		1.13	2.77	-0.34	
순이익률	5.46	5.57	1.53		0.33	0.30	-2.02	
ROE(%)	15.07	13.82	3.38		10.04	6.17	3.38	
ROA(%)	6.52	6.51	1.49		4.15	2.51	1.49	
부채비율	155.61	130.54	202.67		183.20	189.37	202.67	
자본유보율	970.14	1,179.20	1,149.46		1,213.23	1,178.94	1,149.46	
EPS(원)	7,522	8,070	2,135		292	10	-987	
PER(배)	9.11	6.69	16.21		6.99	7.99	16.21	
BPS(원)	54,400	64,785	63,415		66,733	65,095	63,415	
PBR(배)	1.26	0.83	0.55		0.67	0.48	0.55	
현금DPS(원)	650	750	750		0	0	750	
현금배당수익률	0.95	1.39	2.17					
현금배당성향(%)	8.41	9.15	34.60		0.00	0.00	-74.81	
발행주식수(보통주)	13,247,561	13,247,561	13,247,561		13,247,561	13,247,561	13,247,561	
