	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,597	1,912	1,266		193	443	256	
영업이익	96	-1	-370		-245	1	-129	
영업이익(발표기준)	96	-1	-370		-245	1	-129	
세전계속사업이익	160	2	-376		-246	2	-133	
당기순이익	121	2	-296		-245	2	-54	
당기순이익(지배)	122	3	-293		-244	3	-53	
당기순이익(비지배)	0							
자산총계	1,448	1,475	1,236		1,226	1,287	1,236	
부채총계	594	635	705		638	696	705	
자본총계	855	840	531		589	591	531	
자본총계(지배)	855	841	533		589	592	533	
자본총계(비지배)	0							
자본금	83	84	85		85	85	85	
영업활동현금흐름	-35	-89	94		123	-70	15	
투자활동현금흐름	5	-100	-47		-7	-10	-11	
재무활동현금흐름	32	192	-47		-107	71	-25	
CAPEX	13	131	30		7	6	11	
FCF	-48	-220	64		116	-76	5	
이자발생부채	123	323	351		260	333	351	
영업이익률	3.69	-0.07	-29.26		-126.62	0.31	-50.32	
순이익률	4.67	0.13	-23.40		-126.58	0.43	-21.12	
ROE(%)	15.30	0.40	-42.64		-36.89	-37.55	-42.64	
ROA(%)	8.41	0.17	-21.87		-20.00	-20.54	-21.87	
부채비율	69.47	75.55	132.78		108.34	117.84	132.78	
자본유보율	954.53	927.15	567.25		623.15	626.22	567.25	
EPS(원)	716	20	-1,725		-1,434	16	-313	
PER(배)	6.16	274.77	N/A		N/A	N/A	N/A	
BPS(원)	5,192	5,110	3,239		3,579	3,597	3,239	
PBR(배)	0.85	1.08	1.41		1.38	1.39	1.41	
현금DPS(원)	49	50						
현금배당수익률	1.11	0.90						
현금배당성향(%)	7.33	239.99	0.00		0.00	0.00	0.00	
발행주식수(보통주)	16,983,690	16,983,690	16,983,690		16,983,690	16,983,690	16,983,690	
