	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	9,633	10,263	10,424	10,810	2,698	2,539	2,511	
영업이익	880	788	752	876	161	116	181	
영업이익(발표기준)	880	788	752		161	116	181	
세전계속사업이익	888	652	626	770	128	84	183	
당기순이익	847	636	468	590	95	64	133	
당기순이익(지배)	684	534	382	495	74	43	113	
당기순이익(비지배)	163							
자산총계	11,807	11,241	11,546	13,380	11,839	11,546	11,993	
부채총계	6,904	5,875	5,808	7,190	6,092	5,808	6,192	
자본총계	4,903	5,365	5,738	6,190	5,747	5,738	5,801	
자본총계(지배)	3,866	4,245	4,537	4,900	4,561	4,537	4,573	
자본총계(비지배)	1,037							
자본금	1,294	1,294	1,294	1,290	1,294	1,294	1,294	
영업활동현금흐름	421	750	1,227	1,340	109	347	247	
투자활동현금흐름	78	-364	-1,227	-1,190	-368	-328	-189	
재무활동현금흐름	-1,550	-121	-311	1,040	193	-239	180	
CAPEX	361	865	1,277	1,200	372	272	163	
FCF	60	-115	-51		-262	75	84	
이자발생부채	3,782	3,923	3,905		4,113	3,905	4,108	
영업이익률	9.13	7.68	7.21	8.10	5.96	4.57	7.22	
순이익률	8.79	6.20	4.49	5.46	3.53	2.51	5.30	
ROE(%)	20.80	13.17	8.69	10.49	12.03	8.69	8.38	
ROA(%)	6.80	5.52	4.11	4.73	5.43	4.11	3.84	
부채비율	140.82	109.51	101.23	116.16	106.00	101.23	106.75	
자본유보율	187.62	215.07	234.62		231.33	234.62	233.45	
EPS(원)	2,753	2,064	1,474	1,912	287	164	438	
PER(배)	17.07	13.25	19.94	12.55	19.54	19.94	13.52	
BPS(원)	15,049	16,527	17,664	19,076	17,757	17,664	17,803	
PBR(배)	3.12	1.65	1.66	1.26	2.22	1.66	1.09	
현금DPS(원)	500	500	500	500	0	500		
현금배당수익률	1.06	1.83	1.70	2.08				
현금배당성향(%)	18.80	24.06	33.69	25.88	0.00	302.14		
발행주식수(보통주)	25,618,511	25,618,511	25,618,511		25,618,511	25,618,511	25,618,511	
