	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	142,995	272,566	266,303	208,241	65,300	67,851	57,163	40,939
영업이익	8,430	8,614	6,666	1,181	2,195	1,006	-4,872	561
영업이익(발표기준)	8,430	8,614	6,666		2,195	1,006	-4,872	
세전계속사업이익	11,992	4,311	2,028	-2,051	1,023	-780	-6,037	942
당기순이익	10,130	2,840	1,153	-1,549	662	-1,026	-3,604	-917
당기순이익(지배)	9,335	2,686	1,732	-1,136	381	-260	-2,308	-152
당기순이익(비지배)	795							
자산총계	208,886	233,478	257,155	248,337	254,757	257,155	246,512	
부채총계	107,867	127,937	138,308	133,714	148,443	138,308	132,126	
자본총계	101,019	105,542	118,847	114,623	106,314	118,847	114,386	
자본총계(지배)	74,884	77,275	79,920	77,960	76,798	79,920	74,242	
자본총계(비지배)	26,135							
자본금	814	814	814	811	814	814	814	
영업활동현금흐름	8,150	6,681	12,056	13,961	-699	6,531	-5,192	
투자활동현금흐름	-6,554	-17,852	-16,398	-9,530	-3,459	-6,434	-967	
재무활동현금흐름	3,956	10,929	13,639	4,628	9,171	4,621	1,698	
CAPEX	7,207	8,901	12,455	10,983	3,785	4,323	4,795	
FCF	943	-2,220	-399	1,540	-4,484	2,209	-9,988	
이자발생부채	63,498	78,795	86,496		96,907	86,496	88,405	
영업이익률	5.90	3.16	2.50	0.57	3.36	1.48	-8.52	1.37
순이익률	7.08	1.04	0.43	-0.74	1.01	-1.51	-6.30	-2.24
ROE(%)		3.53	2.20	-1.44	-1.14	2.20	-1.71	
ROA(%)		1.28	0.47	-0.61	-0.61	0.47	-1.42	
부채비율	106.78	121.22	116.38	116.66	139.63	116.38	115.51	
자본유보율	9,481.86	9,928.56	10,260.21		9,856.40	10,260.21	9,659.85	
EPS(원)	86,646	16,493	10,636	-7,114	2,342	-1,595	-14,170	-949
PER(배)	4.40	20.98	31.78	N/A	N/A	31.78	N/A	
BPS(원)	512,140	528,495	546,583	571,316	525,237	546,583	521,122	
PBR(배)	0.74	0.65	0.62	0.43	0.67	0.62	0.38	
현금DPS(원)	0	18,500	18,500	16,929	0	18,500	0	
현금배당수익률	0.00	5.35	5.47	6.92				
현금배당성향(%)	0.00	100.70	156.15	-235.46	0.00	-1,041.01	0.00	
발행주식수(보통주)	16,286,617	16,286,617	16,286,617		16,286,617	16,286,617	16,286,617	
