	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,795	1,523	1,470		342	379	307	
영업이익	29	-10	-46		6	-87	-5	
영업이익(발표기준)	29	-10	-46		6	-87	-5	
세전계속사업이익	20	-14	-166		10	-186	-21	
당기순이익	5	-40	-139		16	-160	-14	
당기순이익(지배)	5	-40	-140		16	-160	-14	
당기순이익(비지배)	0							
자산총계	2,535	2,365	2,214		2,461	2,214	2,177	
부채총계	1,251	1,128	1,114		1,198	1,114	1,076	
자본총계	1,284	1,237	1,100		1,263	1,100	1,100	
자본총계(지배)	1,283	1,234	1,097		1,260	1,097	1,097	
자본총계(비지배)	1							
자본금	130	130	130		130	130	130	
영업활동현금흐름	12	182	280		25	226	-34	
투자활동현금흐름	-125	41	-215		41	-156	18	
재무활동현금흐름	86	-166	-28		4	-5	-5	
CAPEX	57	35	90		21	49	17	
FCF	-46	147	191		5	177	-51	
이자발생부채	903	744	728		735	728	724	
영업이익률	1.62	-0.65	-3.16		1.82	-22.88	-1.52	
순이익률	0.30	-2.65	-9.46		4.78	-42.22	-4.44	
ROE(%)	0.41	-3.19	-11.97		0.68	-11.97	-12.38	
ROA(%)	0.21	-1.65	-6.08		0.36	-6.08	-6.26	
부채비율	97.46	91.19	101.27		94.87	101.27	97.85	
자본유보율	865.37	839.40	726.18		851.41	726.18	715.65	
EPS(원)	20	-154	-537		62	-616	-53	
PER(배)	295.07	N/A	N/A		65.30	N/A	N/A	
BPS(원)	5,129	4,934	4,416		5,073	4,416	4,452	
PBR(배)	1.18	0.77	0.46		0.42	0.46	0.28	
현금DPS(원)	30	20	20		0	20		
현금배당수익률	0.50	0.53	0.99					
현금배당성향(%)	140.98	-12.46	-3.56		0.00	-3.10		
발행주식수(보통주)	26,000,000	26,000,000	26,000,000		26,000,000	26,000,000	26,000,000	
