	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	5,409	5,041	4,942		1,228	1,257	1,123	
영업이익	50	111	56		9	38	16	
영업이익(발표기준)	50	111	56		9	38	16	
세전계속사업이익	38	48	-79		5	-79	33	
당기순이익	-9	10	-78		0	-69	26	
당기순이익(지배)	0	30	-83		0	-71	20	
당기순이익(비지배)	-9							
자산총계	4,569	4,554	5,079		5,209	5,079	5,075	
부채총계	2,556	2,576	3,204		3,223	3,204	3,154	
자본총계	2,013	1,978	1,875		1,986	1,875	1,922	
자본총계(지배)	1,921	1,903	1,794		1,905	1,794	1,833	
자본총계(비지배)	92							
자본금	76	76	76		76	76	76	
영업활동현금흐름	468	79	405		-109	290	233	
투자활동현금흐름	-328	-317	-710		-235	-10	-291	
재무활동현금흐름	-13	63	368		326	-203	2	
CAPEX	257	351	927		287	245	281	
FCF	210	-272	-521		-396	45	-48	
이자발생부채	1,430	1,563	2,040		2,203	2,040	2,030	
영업이익률	0.92	2.20	1.13		0.69	3.04	1.40	
순이익률	-0.17	0.19	-1.58		0.02	-5.48	2.36	
ROE(%)	-0.01	1.56	-4.47		0.17	-4.47	-3.51	
ROA(%)	-0.20	0.22	-1.62		0.09	-1.62	-1.15	
부채비율	126.97	130.20	170.91		162.24	170.91	164.11	
자본유보율	2,614.64	2,588.50	2,497.59		2,534.09	2,497.59	2,506.65	
EPS(원)	-1	197	-545		1	-465	131	
PER(배)	N/A	34.23	N/A		242.59	N/A	N/A	
BPS(원)	13,230	13,105	12,354		13,119	12,354	12,627	
PBR(배)	0.43	0.51	0.40		0.39	0.40	0.26	
현금DPS(원)	150	100	100		0	100		
현금배당수익률	2.64	1.49	2.02					
현금배당성향(%)	-14,475.46	48.71	-17.56		0.00	-20.58		
발행주식수(보통주)	15,160,128	15,160,128	15,160,128		15,160,128	15,160,128	15,160,128	
