	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	237	147	187		45	41	21	
영업이익	24	-85	-18		-17	0	-22	
영업이익(발표기준)	24	-85	-18		-17	0	-22	
세전계속사업이익	-33	-409	-55		-38	-26	71	
당기순이익	-25	-434	-93		-38	-59	72	
당기순이익(지배)	-25	-434	-93		-38	-59	72	
당기순이익(비지배)	0							
자산총계	1,053	831	756		785	756	763	
부채총계	563	650	625		624	625	546	
자본총계	490	181	131		162	131	217	
자본총계(지배)	488	180	130		161	130	216	
자본총계(비지배)	2							
자본금	49	63	67		64	67	68	
영업활동현금흐름	25	-106	-39		-10	-37	-13	
투자활동현금흐름	-86	-16	-8		2	-3	-1	
재무활동현금흐름	65	117	54		-2	46	13	
CAPEX	5	7	1			1	0	
FCF	20	-113	-40		-10	-37	-13	
이자발생부채	475	436	451		436	451	457	
영업이익률	10.16	-57.77	-9.70		-37.42	1.17	-108.78	
순이익률	-10.48	-295.88	-49.72		-84.77	-142.29	349.15	
ROE(%)	-6.03	-129.79	-59.81		-108.44	-59.81	-11.68	
ROA(%)	-2.35	-46.04	-11.73		-39.48	-11.73	-3.03	
부채비율	115.01	358.54	478.08		386.13	478.08	251.39	
자본유보율	905.71	187.47	97.48		153.73	97.48	222.27	
EPS(원)	-273	-3,653	-724		-299	-448	538	
PER(배)		N/A	N/A		N/A	N/A	N/A	
BPS(원)	5,008	1,422	973		1,249	973	1,598	
PBR(배)	0.00	7.77	4.60		5.83	4.60	1.19	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률		0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	9,748,340	12,659,207	13,361,083		12,879,792	13,361,083	13,561,451	
