	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	30,553	32,781	29,607	27,359	7,149	6,747	6,994	6,756
영업이익	1,885	559	440	388	-4	27	108	-2
영업이익(발표기준)	1,885	559	440		-4	27	108	
세전계속사업이익	1,733	295	306	230	-5	-29	83	-3
당기순이익	1,372	248	192	239	15	-36	183	14
당기순이익(지배)	1,267	210	172	222	3	-48	170	-50
당기순이익(비지배)	104							
자산총계	35,910	37,189	35,769	35,960	37,228	35,769	36,889	
부채총계	14,878	17,239	15,938	16,011	17,351	15,938	17,179	
자본총계	21,032	19,950	19,831	19,949	19,877	19,831	19,710	
자본총계(지배)	18,363	18,596	18,473	18,578	18,530	18,473	18,883	
자본총계(비지배)	2,669							
자본금	2,193	2,193	2,193	2,191	2,193	2,193	2,193	
영업활동현금흐름	2,219	880	3,234	1,530	710	732	985	
투자활동현금흐름	-1,255	-918	-1,501	-746	-298	-924	-1,215	
재무활동현금흐름	-1,043	631	-1,707	-338	1,164	-881	131	
CAPEX	965	821	661	747	187	169	111	
FCF	1,254	59	2,573	1,291	523	563	874	
이자발생부채	9,244	11,498	10,341		11,156	10,341	10,610	
영업이익률	6.17	1.70	1.49	1.42	-0.06	0.40	1.54	-0.04
순이익률	4.49	0.76	0.65	0.87	0.22	-0.53	2.61	0.21
ROE(%)	7.09	1.14	0.93	1.20	-0.16	0.93	1.21	
ROA(%)	3.85	0.68	0.53	0.67	-0.09	0.53	0.72	
부채비율	70.74	86.41	80.37	80.26	87.29	80.37	87.16	
자본유보율	711.65	708.58	702.54		705.00	702.54	767.87	
EPS(원)	3,533	585	480	620	8	-135	474	-139
PER(배)	8.22	30.24	31.78	15.13	N/A	31.78	11.94	
BPS(원)	51,588	52,244	51,897	52,239	52,057	51,897	53,049	
PBR(배)	0.56	0.34	0.29	0.18	0.32	0.29	0.14	
현금DPS(원)	900	850	300	300	0	300		
현금배당수익률	3.10	4.80	1.97	3.20				
현금배당성향(%)	25.28	144.13	62.06	48.38	0.00	-220.53		
발행주식수(보통주)	35,862,119	35,862,119	35,862,119		35,862,119	35,862,119	35,862,119	
