	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	813	861	936		225	257	217	
영업이익	155	189	273		74	52	56	
영업이익(발표기준)	155	189	273		74	52	56	
세전계속사업이익	44	212	316		82	63	64	
당기순이익	34	167	255		63	59	50	
당기순이익(지배)	34	167	255		63	59	50	
당기순이익(비지배)								
자산총계	978	1,045	1,307		1,213	1,307	1,272	
부채총계	220	149	194		163	194	167	
자본총계	757	896	1,113		1,050	1,113	1,105	
자본총계(지배)	757	896	1,113		1,050	1,113	1,105	
자본총계(비지배)								
자본금	58	58	58		58	58	58	
영업활동현금흐름	159	97	293		90	84	50	
투자활동현금흐름	-241	-61	-305		-60	-125	55	
재무활동현금흐름	-13	-7	-44		-1	3	-60	
CAPEX	7	8	29		0	22	2	
FCF	152	88	264		89	61	48	
이자발생부채	0	0	7		9	7	7	
영업이익률	19.00	21.91	29.17		32.90	20.35	25.91	
순이익률	4.19	19.35	27.21		27.94	22.89	23.32	
ROE(%)	4.56	20.17	25.35		25.15	25.35	25.10	
ROA(%)	3.77	16.49	21.66		21.91	21.66	21.47	
부채비율	29.13	16.59	17.45		15.55	17.45	15.16	
자본유보율	1,320.19	1,550.43	1,918.41		1,812.71	1,918.41	1,901.02	
EPS(원)	293	1,433	2,188		540	506	433	
PER(배)	72.84	12.67	14.17		13.43	14.17	11.05	
BPS(원)	6,880	8,142	10,088		9,537	10,088	9,997	
PBR(배)	3.10	2.23	3.07		2.89	3.07	2.40	
현금DPS(원)	60	390	580		0	580		
현금배당수익률	0.28	2.15	1.87					
현금배당성향(%)	19.36	25.75	25.12		0.00	108.71		
발행주식수(보통주)	11,634,263	11,634,263	11,659,263		11,634,263	11,659,263	11,659,263	
