	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	382	403	465		100	129	152	
영업이익	29	15	38		7	22	7	
영업이익(발표기준)	29	15	38		7	22	7	
세전계속사업이익	27	80	191		128	35	22	
당기순이익	27	66	152		98	28	21	
당기순이익(지배)	27	66	152		98	28	21	
당기순이익(비지배)								
자산총계	950	983	1,164		1,106	1,159	1,164	
부채총계	126	91	137		118	143	137	
자본총계	824	893	1,027		988	1,016	1,027	
자본총계(지배)	824	893	1,027		988	1,016	1,027	
자본총계(비지배)								
자본금	59	59	59		59	59	59	
영업활동현금흐름	70	72	43		-2	44	-21	
투자활동현금흐름	15	9	117		136	-2	-18	
재무활동현금흐름	-61	-56	-8		-7	0	-1	
CAPEX	7	5	11		4	3	4	
FCF	63	68	32		-6	41	-24	
이자발생부채	60	0	6		2	2	6	
영업이익률	7.50	3.78	8.16		7.37	16.81	4.38	
순이익률	7.13	16.34	32.76		97.98	21.55	14.09	
ROE(%)	3.41	7.68	15.87		12.39	15.25	15.87	
ROA(%)	2.83	6.82	14.18		10.81	13.45	14.18	
부채비율	15.26	10.19	13.34		11.95	14.09	13.34	
자본유보율	1,267.11	1,432.60	1,668.68		1,595.91	1,642.63	1,668.68	
EPS(원)	232	554	1,280		827	234	180	
PER(배)	52.47	14.87	8.17		8.01	6.39	8.17	
BPS(원)	7,128	7,641	8,795		8,459	8,697	8,795	
PBR(배)	1.71	1.08	1.19		0.93	0.90	1.19	
현금DPS(원)	50	50	100		0	0	100	
현금배당수익률	0.41	0.61	0.96					
현금배당성향(%)	21.20	8.86	7.67		0.00	0.00	54.65	
발행주식수(보통주)	11,776,231	11,898,263	11,898,263		11,898,263	11,898,263	11,898,263	
