	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,177	1,248	701		158	178	176	
영업이익	3	-74	-49		-10	1	-10	
영업이익(발표기준)	3	-74	-49		-10	1	-10	
세전계속사업이익	21	-32	-60		-18	-14	-2	
당기순이익	5	-38	-80		-21	-18	-14	
당기순이익(지배)	5	-38	-80		-21	-18	-14	
당기순이익(비지배)								
자산총계	1,070	1,037	833		834	815	833	
부채총계	612	611	477		452	443	477	
자본총계	458	426	355		382	372	355	
자본총계(지배)	458	426	355		382	372	355	
자본총계(비지배)								
자본금	326	326	326		326	326	326	
영업활동현금흐름	55	-45	-1		-47	53	-13	
투자활동현금흐름	11	30	-40		-2	-21	-11	
재무활동현금흐름	-46	-30	-6		-3	-20	10	
CAPEX	26	54	68		16	22	11	
FCF	30	-99	-68		-63	31	-25	
이자발생부채	214	203	215		223	206	215	
영업이익률	0.25	-5.95	-6.98		-6.54	0.65	-5.52	
순이익률	0.43	-3.03	-11.38		-13.10	-10.27	-7.93	
ROE(%)	1.10	-8.56	-20.42		-15.08	-25.04	-20.42	
ROA(%)	0.47	-3.59	-8.54		-6.67	-10.32	-8.54	
부채비율	133.59	143.16	134.39		118.38	118.88	134.39	
자본유보율	42.90	37.96	11.89		23.36	17.75	11.89	
EPS(원)	16	-116	-245		-64	-56	-43	
PER(배)	71.01	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,439	1,339	1,116		1,200	1,170	1,116	
PBR(배)	0.77	0.79	1.16		0.80	1.04	1.16	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	32,579,342	32,579,342	32,579,342		32,579,342	32,579,342	32,579,342	
