	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,316	6,781	4,068		950	877	826	
영업이익	207	62	-52		-21	-28	-15	
영업이익(발표기준)	207	62	-52		-21	-28	-15	
세전계속사업이익	244	-87	-187		-45	-73	-59	
당기순이익	273	-88	-186		-44	-73	-59	
당기순이익(지배)	214	-159	-145		-27	-52	-41	
당기순이익(비지배)	59							
자산총계	4,548	4,930	5,142		4,835	4,681	5,142	
부채총계	2,965	3,305	2,871		3,253	3,178	2,871	
자본총계	1,584	1,625	2,272		1,582	1,503	2,272	
자본총계(지배)	1,057	988	1,397		949	884	1,397	
자본총계(비지배)	527							
자본금	748	792	261		806	806	261	
영업활동현금흐름	-349	7	78		-27	-8	46	
투자활동현금흐름	501	-353	-355		-85	-38	-190	
재무활동현금흐름	-180	404	524		50	-35	455	
CAPEX	139	351	146		22	31	26	
FCF	-488	-344	-69		-48	-38	20	
이자발생부채	1,927	2,113	1,967		2,197	2,275	1,967	
영업이익률	4.79	0.92	-1.28		-2.18	-3.22	-1.81	
순이익률	6.33	-1.30	-4.58		-4.58	-8.30	-7.09	
ROE(%)	23.85	-15.55	-12.16		-20.98	-23.36	-12.16	
ROA(%)	5.86	-1.87	-3.70		-3.78	-5.09	-3.70	
부채비율	187.23	203.43	126.37		205.62	211.39	126.37	
자본유보율	-67.27	-77.49	125.48		-82.47	-90.42	125.48	
EPS(원)	1,301	-869	-754		-143	-274	-203	
PER(배)	17.97	N/A	N/A		N/A	N/A	N/A	
BPS(원)	6,004	5,298	5,357		5,003	4,662	5,357	
PBR(배)	3.90	2.03	1.14		2.00	1.19	1.14	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	17,630,764	18,670,396	26,110,825		18,989,017	18,989,017	26,110,825	
