	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,439	5,454	5,470		1,367	1,316	1,499	
영업이익	372	270	265		104	60	79	
영업이익(발표기준)	372	270	265		104	60	79	
세전계속사업이익	354	232	224		102	75	20	
당기순이익	191	113	135		77	55	-16	
당기순이익(지배)	180	62	89		58	34	-8	
당기순이익(비지배)	12							
자산총계	6,774	7,162	7,453		7,239	7,398	7,453	
부채총계	2,404	2,680	2,838		2,668	2,751	2,838	
자본총계	4,371	4,482	4,615		4,572	4,647	4,615	
자본총계(지배)	3,383	3,444	3,542		3,508	3,563	3,542	
자본총계(비지배)	987							
자본금	95	97	100		100	100	100	
영업활동현금흐름	221	300	418		132	9	155	
투자활동현금흐름	-412	-447	-411		-149	-86	-81	
재무활동현금흐름	-73	170	45		-49	102	4	
CAPEX	502	487	400		251	66	85	
FCF	-281	-188	19		-119	-58	70	
이자발생부채	1,422	1,620	1,739		1,597	1,715	1,739	
영업이익률	6.83	4.96	4.84		7.59	4.54	5.25	
순이익률	3.52	2.08	2.46		5.61	4.16	-1.07	
ROE(%)	5.36	1.83	2.54		0.88	1.17	2.54	
ROA(%)	2.77	1.63	1.85		1.24	1.40	1.85	
부채비율	54.99	59.78	61.48		58.35	59.20	61.48	
자본유보율	4,682.51	4,627.16	4,586.20		4,558.46	4,591.88	4,586.20	
EPS(원)	902	313	445		290	172	-39	
PER(배)	8.52	20.95	11.81		39.44	27.44	11.81	
BPS(원)	17,555	17,870	18,377		18,202	18,487	18,377	
PBR(배)	0.44	0.37	0.29		0.33	0.31	0.29	
현금DPS(원)	95	108	100		0	0	100	
현금배당수익률	1.24	1.64	1.90					
현금배당성향(%)	10.21	33.17	21.71		0.00	0.00	-245.83	
발행주식수(보통주)	19,930,000	19,930,000	19,930,000		19,930,000	19,930,000	19,930,000	
