	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,131	3,552	3,696		936	859	910	
영업이익	294	74	-42		13	-26	-79	
영업이익(발표기준)	294	74	-42		13	-26	-79	
세전계속사업이익	336	517	152		83	64	-109	
당기순이익	265	404	103		64	49	-96	
당기순이익(지배)	265	404	103		64	49	-96	
당기순이익(비지배)	0							
자산총계	5,499	5,810	6,199		6,366	6,490	6,199	
부채총계	703	712	1,018		1,194	1,268	1,018	
자본총계	4,796	5,098	5,181		5,171	5,222	5,181	
자본총계(지배)	4,796	5,098	5,180		5,171	5,222	5,180	
자본총계(비지배)	0							
자본금	80	80	80		80	80	80	
영업활동현금흐름	369	-31	-7		-221	11	74	
투자활동현금흐름	-95	63	-761		-409	153	-512	
재무활동현금흐름	-67	-106	248		278	-12	-6	
CAPEX	7	279	27		2	1	10	
FCF	361	-310	-34		-222	11	64	
이자발생부채	97	74	445		453	445	445	
영업이익률	7.12	2.09	-1.15		1.36	-3.08	-8.71	
순이익률	6.42	11.37	2.79		6.80	5.69	-10.52	
ROE(%)	5.65	8.17	2.01		7.21	9.17	2.01	
ROA(%)	4.93	7.14	1.72		5.99	7.38	1.72	
부채비율	14.67	13.97	19.65		23.09	24.28	19.65	
자본유보율	5,892.77	6,296.16	6,341.77		6,383.60	6,444.65	6,341.77	
EPS(원)	1,657	2,525	644		398	306	-599	
PER(배)	9.93	5.11	18.46		6.19	4.61	18.46	
BPS(원)	29,975	31,862	32,378		32,317	32,635	32,378	
PBR(배)	0.55	0.40	0.37		0.43	0.41	0.37	
현금DPS(원)	500	500	500		0	0	500	
현금배당수익률	3.04	3.88	4.20					
현금배당성향(%)	30.17	19.80	77.58		0.00	0.00	-83.52	
발행주식수(보통주)	16,000,000	16,000,000	16,000,000		16,000,000	16,000,000	16,000,000	
