	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	18,186	18,108	17,880	18,102	4,664	4,776	4,188	4,259
영업이익	662	676	495	533	186	212	12	91
영업이익(발표기준)	662	676	495		186	212	12	
세전계속사업이익	1,114	559	496	526	191	202	3	81
당기순이익	951	425	375	393	145	153	5	64
당기순이익(지배)	951	425	375	394	145	153	5	64
당기순이익(비지배)								
자산총계	12,218	12,083	13,212	13,281	13,115	12,907	13,212	
부채총계	5,563	5,258	6,136	5,955	6,194	5,832	6,136	
자본총계	6,654	6,825	7,075	7,326	6,921	7,076	7,075	
자본총계(지배)	6,654	6,825	7,075	7,326	6,921	7,076	7,075	
자본총계(비지배)								
자본금	57	57	57	59	57	57	57	
영업활동현금흐름	908	968	476	890	97	404	83	
투자활동현금흐름	-558	-332	-493	-174	-268	-195	-114	
재무활동현금흐름	269	-1,191	-128	-197	42	-231	81	
CAPEX	850	592	748	626	195	210	191	
FCF	58	376	-272	343	-98	193	-108	
이자발생부채	2,958	2,028	2,298		2,357	2,132	2,298	
영업이익률	3.64	3.73	2.77	2.95	3.98	4.43	0.28	2.15
순이익률	5.23	2.35	2.10	2.17	3.12	3.20	0.13	1.49
ROE(%)	11.82	6.31	5.40	5.47	5.66	5.16	5.40	
ROA(%)	7.43	3.50	2.97	2.97	2.99	2.80	2.97	
부채비율	83.61	77.05	86.73	81.28	89.50	82.42	86.73	
자본유보율	16,663.56	17,169.97	17,366.63		17,098.84	17,372.57	17,366.63	
EPS(원)	72,204	37,584	33,151	34,784	12,835	13,489	461	5,610
PER(배)	7.66	18.86	12.46	10.78	17.30	13.88	12.46	
BPS(원)	731,399	750,128	777,670	805,260	760,708	777,704	777,670	
PBR(배)	0.76	0.95	0.53	0.47	0.77	0.57	0.53	
현금DPS(원)	22,000	15,000	12,000	11,000	0	0	12,000	
현금배당수익률	3.98	2.12	2.91	2.93				
현금배당성향(%)	21.05	32.08	29.10	31.62	0.00	0.00	2,093.54	
발행주식수(보통주)	1,131,870	1,131,870	1,131,870		1,131,870	1,131,870	1,131,870	
