	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	322	288	305		76	82	97	
영업이익	-83	-127	-110		-28	-18	-4	
영업이익(발표기준)	-83	-127	-110		-28	-18	-4	
세전계속사업이익	-136	-396	-162		-28	-57	-2	
당기순이익	-120	-417	-160		-28	-56	-2	
당기순이익(지배)	-107	-384	-139		-26	-47	-5	
당기순이익(비지배)	-12							
자산총계	823	414	272		319	272	272	
부채총계	207	202	226		210	226	229	
자본총계	616	212	45		109	45	43	
자본총계(지배)	594	223	77		132	77	71	
자본총계(비지배)	22							
자본금	43	43	43		43	43	43	
영업활동현금흐름	-84	-122	-74		-27	1	-6	
투자활동현금흐름	2	79	59		20	13	6	
재무활동현금흐름	0	-1	0			0	-2	
CAPEX	6	4	2		0	1	1	
FCF	-90	-126	-76		-27	0	-7	
이자발생부채	141	152	167		158	167	168	
영업이익률	-25.90	-44.15	-35.93		-37.28	-22.35	-3.74	
순이익률	-37.15	-145.09	-52.46		-36.83	-67.73	-1.82	
ROE(%)	-16.53	-93.92	-92.94		-119.16	-92.94	-84.72	
ROA(%)	-13.71	-67.44	-46.64		-78.39	-46.64	-37.23	
부채비율	33.55	95.01	498.03		192.50	498.03	525.83	
자본유보율	1,546.51	648.53	328.54		431.90	328.54	315.88	
EPS(원)	-1,259	-4,513	-1,638		-303	-555	-63	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	7,411	2,725	933		1,605	933	864	
PBR(배)	1.43	1.99	4.41		3.19	4.41	3.75	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	8,505,234	8,505,234	8,505,234		8,505,234	8,505,234	8,505,234	
