	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	447	429	453		192	59	94	
영업이익	-138	-150	-14		12	-16	-17	
영업이익(발표기준)	-138	-150	-14		12	-16	-17	
세전계속사업이익	-186	-181	-14		9	-13	-18	
당기순이익	-275	-185	-12		10	-14	-17	
당기순이익(지배)	-275	-185	-12		10	-14	-17	
당기순이익(비지배)								
자산총계	1,091	906	860		904	866	860	
부채총계	313	331	292		306	288	292	
자본총계	778	575	568		598	578	568	
자본총계(지배)	778	575	568		598	578	568	
자본총계(비지배)								
자본금	42	42	42		42	42	42	
영업활동현금흐름	51	-24	-32		-30	-21	12	
투자활동현금흐름	0	-37	5		0	13	-2	
재무활동현금흐름	7	-14	32		11	5	6	
CAPEX	4	1	1		0	0	1	
FCF	48	-25	-33		-30	-21	12	
이자발생부채	174	145	179		158	171	179	
영업이익률	-30.87	-34.91	-3.20		6.33	-27.93	-18.13	
순이익률	-61.49	-43.20	-2.71		5.46	-23.22	-17.54	
ROE(%)	-29.48	-27.39	-2.15		-16.30	-14.95	-2.15	
ROA(%)	-22.32	-18.55	-1.39		-11.29	-10.18	-1.39	
부채비율	40.29	57.66	51.41		51.15	49.87	51.41	
자본유보율	1,742.04	1,295.60	1,264.41		1,351.03	1,299.02	1,264.41	
EPS(원)	-3,270	-2,204	-146		125	-163	-196	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	9,257	6,840	6,763		7,114	6,875	6,763	
PBR(배)	0.25	0.35	0.40		0.34	0.40	0.40	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	8,404,000	8,404,000	8,404,000		8,404,000	8,404,000	8,404,000	
