	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,434	4,459	4,028		1,228	798	917	
영업이익	28	38	-215		-54	-46	-130	
영업이익(발표기준)	28	38	-215		-54	-46	-130	
세전계속사업이익	331	191	-795		-6	-835	-101	
당기순이익	206	163	-691		-15	-647	-162	
당기순이익(지배)	206	163	-691		-15	-647	-162	
당기순이익(비지배)								
자산총계	12,735	12,736	11,681		12,570	11,721	11,681	
부채총계	6,506	6,355	6,487		6,566	6,363	6,487	
자본총계	6,229	6,381	5,194		6,005	5,358	5,194	
자본총계(지배)	6,229	6,381	5,194		6,005	5,358	5,194	
자본총계(비지배)	0							
자본금	3,941	3,941	3,941		3,941	3,941	3,941	
영업활동현금흐름	187	90	-224		-177	-229	45	
투자활동현금흐름	357	45	186		165	19	-6	
재무활동현금흐름	-333	-297	70		-101	95	61	
CAPEX	77	61	61		10	14	11	
FCF	110	29	-285		-186	-242	34	
이자발생부채	4,796	4,683	5,187		5,047	5,108	5,187	
영업이익률	0.63	0.86	-5.35		-4.38	-5.78	-14.16	
순이익률	4.65	3.65	-17.15		-1.21	-81.12	-17.65	
ROE(%)	3.36	2.59	-11.94		2.14	-9.02	-11.94	
ROA(%)	1.63	1.28	-5.66		1.04	-4.30	-5.66	
부채비율	104.46	99.58	124.89		109.34	118.75	124.89	
자본유보율	64.16	68.05	50.45		71.02	54.60	50.45	
EPS(원)	261	207	-877		-19	-821	-205	
PER(배)	11.08	11.99	N/A		19.90	N/A	N/A	
BPS(원)	8,474	8,683	7,067		8,170	7,290	7,067	
PBR(배)	0.34	0.29	0.33		0.41	0.34	0.33	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	78,803,016	78,803,016	78,803,016		78,803,016	78,803,016	78,803,016	
