	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	11,152	10,954	11,082		2,091	1,490	3,252	
영업이익	244	252	221		39	-40	76	
영업이익(발표기준)	244	252	221		39	-40	76	
세전계속사업이익	422	-471	291		97	1	-28	
당기순이익	271	-360	221		66	31	-47	
당기순이익(지배)	226	-393	197		59	15	-43	
당기순이익(비지배)	44							
자산총계	14,350	14,646	15,443		13,783	13,545	15,443	
부채총계	7,376	8,647	9,353		7,165	6,909	9,353	
자본총계	6,974	5,999	6,090		6,618	6,636	6,090	
자본총계(지배)	6,392	5,394	5,509		6,013	6,017	5,509	
자본총계(비지배)	582							
자본금	300	300	300		300	300	300	
영업활동현금흐름	848	-212	986		-648	42	961	
투자활동현금흐름	-1,063	-280	-754		-370	-85	-506	
재무활동현금흐름	632	775	137		101	23	313	
CAPEX	143	234	305		47	76	136	
FCF	706	-446	682		-695	-33	825	
이자발생부채	2,796	4,010	4,743		3,921	3,962	4,743	
영업이익률	2.19	2.30	2.00		1.87	-2.67	2.33	
순이익률	2.43	-3.29	2.00		3.18	2.09	-1.45	
ROE(%)	3.61	-6.67	3.61		-6.80	-6.43	3.61	
ROA(%)	1.99	-2.48	1.47		-2.89	-2.70	1.47	
부채비율	105.75	144.15	153.58		108.25	104.12	153.58	
자본유보율	2,054.72	1,866.33	1,907.02		2,073.95	2,078.53	1,907.02	
EPS(원)	3,772	-6,546	3,278		976	252	-721	
PER(배)	10.05	N/A	11.41		N/A	N/A	11.41	
BPS(원)	126,563	126,457	129,139		140,966	141,063	129,139	
PBR(배)	0.30	0.32	0.29		0.30	0.27	0.29	
현금DPS(원)	1,500	1,500	1,750		0	0	1,750	
현금배당수익률	3.96	3.75	4.68					
현금배당성향(%)	33.47	-16.29	37.95		0.00	0.00	-172.62	
발행주식수(보통주)	6,000,000	6,000,000	6,000,000		6,000,000	6,000,000	6,000,000	
