	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,394	1,400	1,358		341	347	348	
영업이익	67	75	37		12	5	6	
영업이익(발표기준)	67	75	37		12	5	6	
세전계속사업이익	25	47	36		16	3	10	
당기순이익	19	26	30		11	2	9	
당기순이익(지배)	19	26	30		11	2	9	
당기순이익(비지배)								
자산총계	1,162	1,227	1,293		1,338	1,294	1,293	
부채총계	791	820	870		907	859	870	
자본총계	371	408	423		431	435	423	
자본총계(지배)	371	408	423		431	435	423	
자본총계(비지배)								
자본금	107	107	112		107	107	112	
영업활동현금흐름	39	-51	55		-5	-33	50	
투자활동현금흐름	-5	-5	-45		-5	-3	-30	
재무활동현금흐름	-19	21	-38		-6	-10	-21	
CAPEX	14	5	6		2	2	-3	
FCF	25	-56	49		-7	-35	52	
이자발생부채	473	489	511		521	513	511	
영업이익률	4.80	5.36	2.75		3.66	1.53	1.61	
순이익률	1.35	1.83	2.17		3.16	0.63	2.45	
ROE(%)	5.44	6.59	7.11		6.51	7.23	7.11	
ROA(%)	1.58	2.15	2.34		2.11	2.38	2.34	
부채비율	212.95	200.96	205.60		210.40	197.63	205.60	
자본유보율	237.01	248.29	276.13		261.60	263.62	276.13	
EPS(원)	102	120	137		50	10	39	
PER(배)	14.96	10.54	10.69		13.39	11.72	10.69	
BPS(원)	1,768	1,942	2,177		2,052	2,070	2,177	
PBR(배)	0.87	0.65	0.67		0.82	0.78	0.67	
현금DPS(원)	20	20	10		0	0	10	
현금배당수익률	1.31	1.59	0.68					
현금배당성향(%)	22.33	16.36	6.58		0.00	0.00	22.76	
발행주식수(보통주)	21,474,112	21,474,112	22,356,464		21,474,112	21,474,112	22,356,464	
