	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,309	6,493	6,692	10,497	2,002	1,181	2,199	1,567
영업이익	1,223	1,059	411	1,549	342	-88	93	94
영업이익(발표기준)	1,223	1,059	411		342	-88	93	
세전계속사업이익	1,243	1,098	435	1,594	299	-90	163	110
당기순이익	954	869	429	1,270	249	15	116	38
당기순이익(지배)	954	869	429	1,262	249	15	115	86
당기순이익(비지배)								
자산총계	4,096	5,123	8,992	9,743	7,406	7,745	8,992	
부채총계	962	1,431	3,326	2,845	1,900	2,223	3,326	
자본총계	3,135	3,692	5,666	6,898	5,506	5,522	5,666	
자본총계(지배)	3,135	3,692	5,666	6,925	5,507	5,523	5,666	
자본총계(비지배)								
자본금	206	206	245	248	245	245	245	
영업활동현금흐름	964	466	-162	1,752	-552	146	-239	
투자활동현금흐름	-223	-567	-397	-568	-112	-177	-81	
재무활동현금흐름	-2	-114	-212	-173	-83	48	-6	
CAPEX	181	467	573	461	139	165	53	
FCF	783	-1	-735	787	-690	-18	-291	
이자발생부채	120	90	172		120	181	172	
영업이익률	19.38	16.31	6.14	14.75	17.10	-7.48	4.25	6.01
순이익률	15.12	13.38	6.40	12.10	12.42	1.26	5.26	2.43
ROE(%)	35.83	25.45	9.16	20.05	13.62	5.40	9.16	
ROA(%)	27.63	18.84	6.07	13.56	9.26	3.89	6.07	
부채비율	30.67	38.77	58.71	41.25	34.51	40.25	58.71	
자본유보율	1,420.42	1,690.92	2,277.32		2,210.88	2,217.71	2,277.32	
EPS(원)	2,311	2,105	885	2,572	507	31	234	175
PER(배)	14.46	9.55	40.50	13.34	17.59	53.58	40.50	
BPS(원)	7,597	8,948	11,739	14,347	11,410	11,444	11,739	
PBR(배)	4.40	2.25	3.05	2.39	2.10	2.53	3.05	
현금DPS(원)	200	220		188				
현금배당수익률	0.60	1.09		0.55				
현금배당성향(%)	8.65	10.45	0.00	7.29	0.00	0.00	0.00	
발행주식수(보통주)	41,273,436	41,273,436	49,083,901		49,083,901	49,083,901	49,083,901	
