	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	16,477	16,979	16,288		3,737	3,938	5,443	
영업이익	-19	617	838		-6	127	689	
영업이익(발표기준)	-19	617	838		-6	127	689	
세전계속사업이익	-1,489	-84	-222		-182	-31	-2,216	
당기순이익	-2,780	-12,836	3,062		-158	-285	1,207	
당기순이익(지배)	-2,780	-12,838	3,058		-159	-286	1,206	
당기순이익(비지배)	0							
자산총계	42,067	27,336	24,702		23,113	22,004	24,702	
부채총계	36,295	34,418	22,252		20,777	19,957	22,252	
자본총계	5,772	-7,082	2,450		2,336	2,047	2,450	
자본총계(지배)	5,779	-7,077	2,451		2,339	2,049	2,451	
자본총계(비지배)	-7							
자본금	5,303	5,303	4,164		4,164	4,164	4,164	
영업활동현금흐름	3,855	4,202	1,559		459	-848	2,825	
투자활동현금흐름	1,984	-20	361		-15	481	448	
재무활동현금흐름	-5,723	-3,182	-2,961		-269	-133	-2,323	
CAPEX	305	132	33		10	2	4	
FCF	3,549	4,070	1,526		450	-850	2,821	
이자발생부채	24,655	16,723	11,094		11,666	11,618	11,094	
영업이익률	-0.12	3.63	5.15		-0.17	3.23	12.66	
순이익률	-16.87	-75.60	18.80		-4.23	-7.25	22.17	
ROE(%)	-37.16	1,978.85	-132.20		-263.12	-287.07	-132.20	
ROA(%)	-5.86	-36.99	11.77		-33.01	-33.65	11.77	
부채비율	628.81	-486.00	908.28		889.27	974.77	908.28	
자본유보율	-10.11	-252.11	-55.68		-76.48	-83.61	-55.68	
EPS(원)	-19,129	-88,339	5,184		-295	-344	1,448	
PER(배)	N/A	N/A	0.96		N/A	N/A	0.96	
BPS(원)	39,776	-48,707	2,943		2,809	2,461	2,943	
PBR(배)	0.42	N/A	1.69		2.15	1.85	1.69	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)		0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	14,533,139	14,533,139	83,274,281		83,274,281	83,274,281	83,274,281	
