	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	135	144	57		15	16	16	
영업이익	-43	-54	-105		-46	-13	-19	
영업이익(발표기준)	-43	-54	-105		-46	-13	-19	
세전계속사업이익	-44	-78	-123		-53	-17	-28	
당기순이익	-48	-78	-123		-53	-17	-28	
당기순이익(지배)	-47	-74	-123		-52	-16	-31	
당기순이익(비지배)	-1							
자산총계	627	545	269		328	291	269	
부채총계	231	228	69		90	70	69	
자본총계	395	316	200		239	221	200	
자본총계(지배)	394	319	200		244	227	200	
자본총계(비지배)	1							
자본금	86	86	86		86	86	86	
영업활동현금흐름	-52	-35	-79		-22	-19	-10	
투자활동현금흐름	-94	-36	175		110	9	3	
재무활동현금흐름	398	-20	-168		-7	0	-1	
CAPEX	2	1	1		0	0	0	
FCF	-53	-37	-80		-23	-19	-11	
이자발생부채	213	197	30		30	30	30	
영업이익률	-31.91	-37.68	-183.32		-309.77	-82.94	-122.19	
순이익률	-35.35	-54.35	-214.86		-352.91	-108.64	-178.70	
ROE(%)		-20.71	-47.47		-35.06	-42.99	-54.84	
ROA(%)		-13.33	-30.27		-23.24	-29.21	-34.24	
부채비율	58.53	72.23	34.66		37.56	31.48	34.66	
자본유보율	360.87	276.54	137.36		188.41	169.24	137.36	
EPS(원)	-323	-431	-720		-303	-96	-166	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,343	1,897	1,189		1,449	1,351	1,189	
PBR(배)	1.85	1.25	0.63		1.19	0.71	0.63	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	17,117,100	17,117,100	17,117,100		17,117,100	17,117,100	17,117,100	
