	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,950	4,021	3,882	4,500	965	936	975	
영업이익	122	113	130	150	34	31	33	
영업이익(발표기준)	122	113	130		34	31	33	
세전계속사업이익	118	91	139		25	23	61	
당기순이익	95	75	108		19	21	45	
당기순이익(지배)	95	75	108	130	19	21	45	
당기순이익(비지배)								
자산총계	1,475	1,214	1,593		1,731	1,709	1,593	
부채총계	851	736	1,076		1,214	1,213	1,076	
자본총계	624	478	517		517	496	517	
자본총계(지배)	624	478	517		517	496	517	
자본총계(비지배)								
자본금	62	62	62		62	62	62	
영업활동현금흐름	45	204	182		195	156	-35	
투자활동현금흐름	-114	-57	-111		-23	-125	74	
재무활동현금흐름	7	-142	-78		-176	-36	-36	
CAPEX	74	60	77		19	20	16	
FCF	-30	143	105		176	135	-51	
이자발생부채	234	161	543		595	568	543	
영업이익률	3.09	2.82	3.36	3.33	3.47	3.28	3.38	
순이익률	2.41	1.87	2.79		2.02	2.22	4.59	
ROE(%)	16.48	13.65	21.77		13.70	13.35	21.77	
ROA(%)	7.06	5.60	7.71		4.66	4.50	7.71	
부채비율	136.22	154.15	208.04		235.01	244.76	208.04	
자본유보율	740.17	721.95	738.27		697.15	730.59	738.27	
EPS(원)	766	605	871	1,046	157	167	360	
PER(배)	16.44	17.18	19.16	17.83	17.58	17.29	19.16	
BPS(원)	5,150	3,959	4,292		4,286	4,112	4,292	
PBR(배)	2.45	2.63	3.89		2.37	2.37	3.89	
현금DPS(원)	500	500	500		0	0	500	
현금배당수익률	3.97	4.81	2.99					
현금배당성향(%)	63.71	80.25	55.68		0.00	0.00	134.80	
발행주식수(보통주)	11,558,200	11,558,200	11,558,200		11,558,200	11,558,200	11,558,200	
