	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	509	533	606		156	176	154	
영업이익	92	60	94		20	34	23	
영업이익(발표기준)	92	60	94		20	34	23	
세전계속사업이익	95	58	83		18	25	25	
당기순이익	82	57	73		17	19	20	
당기순이익(지배)	82	57	73		17	19	20	
당기순이익(비지배)								
자산총계	1,025	1,064	1,178		1,140	1,178	1,212	
부채총계	116	112	166		146	166	191	
자본총계	909	952	1,012		995	1,012	1,021	
자본총계(지배)	909	952	1,012		995	1,012	1,021	
자본총계(비지배)								
자본금	40	40	40		40	40	55	
영업활동현금흐름	87	92	123		36	37	30	
투자활동현금흐름	-60	-88	-99		-35	-33	-13	
재무활동현금흐름	-9	-9	-12		0	-1	0	
CAPEX	37	30	72		13	14	10	
FCF	50	62	51		23	23	20	
이자발생부채	3	0	5		5	5	5	
영업이익률	18.14	11.30	15.52		12.50	19.37	14.97	
순이익률	16.09	10.72	11.97		10.57	10.86	13.09	
ROE(%)	9.21	6.14	7.39		8.04	7.39	8.12	
ROA(%)	8.18	5.47	6.47		7.14	6.47	7.00	
부채비율	12.75	11.79	16.39		14.64	16.39	18.67	
자본유보율	2,227.50	2,335.19	2,488.61		2,444.01	2,488.61	1,792.06	
EPS(원)	752	524	666		152	175	185	
PER(배)	11.77	13.41	10.74		8.81	10.74	8.99	
BPS(원)	8,654	9,059	9,636		9,468	9,636	9,720	
PBR(배)	1.02	0.78	0.74		0.67	0.74	0.68	
현금DPS(원)	101	101	109		0	109		
현금배당수익률	1.15	1.44	1.52		0.00			
현금배당성향(%)	12.82	18.39	15.51		0.00	59.01		
발행주식수(보통주)	10,902,000	10,902,000	10,902,000		10,902,000	10,902,000	10,902,000	
