	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	239,892	238,119	300,050		71,869	71,394	79,658	
영업이익	38,300	44,994	50,462	45,280	14,093	14,179	9,087	12,544
영업이익(발표기준)	38,300	44,994	50,462		14,093	14,179	9,087	
세전계속사업이익	37,976	44,666	49,115	44,502	14,140	14,163	7,586	12,344
당기순이익	29,492	31,983	36,424	32,688	10,705	10,484	5,576	8,641
당기순이익(지배)	29,188	31,567	34,035	31,080	9,961	9,816	5,075	8,636
당기순이익(비지배)	304							
자산총계	4,263,070	4,596,005	5,524,196	5,802,232	5,301,501	5,458,980	5,524,196	
부채총계	3,926,034	4,229,491	5,104,892	5,360,697	4,894,132	5,042,009	5,104,892	
자본총계	337,036	366,514	419,304	441,534	407,369	416,971	419,304	
자본총계(지배)	328,202	357,256	391,779	419,105	380,593	389,450	391,779	
자본총계(비지배)	8,834							
자본금	26,451	26,451	27,325	28,356	27,325	27,325	27,325	
영업활동현금흐름	10,213	-63,202	71,790		14,758	54,520	-19,080	
투자활동현금흐름	-107,036	-55,126	-226,879		-61,304	-65,820	-36,879	
재무활동현금흐름	103,325	138,065	158,788		45,474	35,839	43,309	
CAPEX	1,552	1,429	2,704		329	1,376	943	
FCF								
이자발생부채	690,009	839,937	1,004,065		697,455	962,972	1,004,065	
영업이익률	15.97	18.90	16.82		19.61	19.86	11.41	
순이익률	12.29	13.43	12.14		14.90	14.69	7.00	
ROE(%)	9.13	9.21	9.09	7.67	9.14	9.18	9.09	
ROA(%)	0.72	0.72	0.72	0.58	0.70	0.72	0.72	
부채비율	1,164.87	1,153.98	1,217.47	1,214.11	1,201.40	1,209.20	1,217.47	
자본유보율	1,174.21	1,291.55	1,456.48		1,403.13	1,447.95	1,456.48	
EPS(원)	6,155	6,657	7,003	6,225	2,049	1,996	1,032	1,736
PER(배)	8.03	5.95	6.19	4.67	6.54	5.90	6.19	
BPS(원)	69,212	75,923	81,997	84,675	78,631	81,509	81,997	
PBR(배)	0.71	0.52	0.53	0.34	0.57	0.51	0.53	
현금DPS(원)	1,450	1,600	1,850	1,688	0	0	1,850	
현금배당수익률	2.94	4.04	4.27	5.81				
현금배당성향(%)	23.56	23.86	25.97	26.20	0.00	0.00	174.17	
발행주식수(보통주)	474,199,587	474,199,587	474,199,587		474,199,587	474,199,587	474,199,587	
