	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	48	63	87		19	23	25	
영업이익	-160	-144	-241		-54	-57	-101	
영업이익(발표기준)	-160	-144	-241		-54	-57	-101	
세전계속사업이익	-159	-224	-113		118	-71	-118	
당기순이익	-166	-205	-114		118	-71	-118	
당기순이익(지배)	-166	-205	-114		118	-71	-118	
당기순이익(비지배)								
자산총계	540	706	1,822		1,717	1,663	1,822	
부채총계	141	357	746		467	480	746	
자본총계	400	349	1,075		1,250	1,183	1,075	
자본총계(지배)	400	349	1,075		1,250	1,183	1,075	
자본총계(비지배)								
자본금	60	124	156		155	155	156	
영업활동현금흐름	-153	-125	-182		-41	-44	-82	
투자활동현금흐름	-60	-331	149		69	-5	20	
재무활동현금흐름	10	334	64		-2	-15	117	
CAPEX	14	6	117		4	74	36	
FCF	-166	-132	-300		-44	-118	-118	
이자발생부채	122	337	555		438	439	555	
영업이익률	-330.89	-230.24	-275.29		-288.74	-248.52	-401.09	
순이익률	-344.37	-326.26	-130.63		633.34	-311.27	-467.65	
ROE(%)	-41.26	-54.66	-16.05		-5.01	-6.75	-16.05	
ROA(%)	-27.37	-32.83	-9.04		-3.36	-4.44	-9.04	
부채비율	35.28	102.29	69.43		37.33	40.61	69.43	
자본유보율	573.98	181.14	587.10		705.33	660.70	587.10	
EPS(원)	-721	-830	-401		453	-227	-376	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,666	1,406	3,417		3,974	3,759	3,417	
PBR(배)	12.00	9.21	3.16		3.32	2.75	3.16	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	23,977,130	24,814,891	31,231,064		31,088,588	31,231,064	31,231,064	
