	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,628	1,298	1,682	2,057	553	523	478	496
영업이익	223	104	219	367	104	73	78	84
영업이익(발표기준)	223	104	219		104	73	78	
세전계속사업이익	187	115	230	388	116	60	92	
당기순이익	158	103	180	312	85	52	78	69
당기순이익(지배)	153	96	179	311	83	51	82	
당기순이익(비지배)	5							
자산총계	1,024	1,050	1,368	1,711	1,321	1,368	1,423	
부채총계	241	192	334	383	344	334	341	
자본총계	783	858	1,033	1,328	977	1,033	1,081	
자본총계(지배)	740	810	993	1,286	935	993	1,046	
자본총계(비지배)	43							
자본금	47	47	47	47	47	47	47	
영업활동현금흐름	180	23	193	257	23	117	115	
투자활동현금흐름	-115	-69	-45	-61	-1	-53	-6	
재무활동현금흐름	4	-28	-10	-17	-2	-1	-40	
CAPEX	133	81	23	50	1	2	3	
FCF	47	-58	171	207	22	115	113	
이자발생부채	40	53	62		62	62	52	
영업이익률	13.67	8.01	13.02	17.84	18.84	13.96	16.35	16.93
순이익률	9.68	7.94	10.68	15.17	15.34	9.92	16.31	13.91
ROE(%)	23.25	12.42	19.83	27.29	17.14	19.83	27.46	
ROA(%)	16.43	9.93	14.86	20.27	13.08	14.86	20.48	
부채비율	30.82	22.40	32.37	28.84	35.17	32.37	31.56	
자본유보율	1,503.43	1,685.83	2,077.59		1,959.80	2,077.59	2,220.66	
EPS(원)	1,642	1,033	1,918	3,338	886	549	878	
PER(배)	7.52	4.30	5.32	5.96	4.28	5.32	4.28	
BPS(원)	8,194	9,108	11,164	14,724	10,512	11,164	11,972	
PBR(배)	1.51	0.49	0.91	1.35	0.65	0.91	0.98	
현금DPS(원)	100	0	200	200	0	200		
현금배당수익률	0.81	0.00	1.96	1.01				
현금배당성향(%)	5.90	0.00	9.95	5.99	0.00	34.80		
발행주식수(보통주)	9,317,745	9,317,745	9,317,745		9,317,745	9,317,745	9,317,745	
